year	sexo	estud_gr	edad_gr	min_t	p20_t	p40_t	p60_t	p80_t	max_t
2003	99	2	3	49.3	64.2	69.1	73.5	78.0	91.1
2003	99	2	4	54.8	64.9	71.3	74.5	77.9	85.1
2003	99	2	5	56.6	65.5	70.1	74.1	75.8	86.9
2003	99	2	6	56.0	61.9	66.2	69.4	74.9	81.0
2003	99	2	7	27.0	39.5	42.7	50.1	53.0	69.8
2003	99	2	8	0.0	0.7	1.6	2.7	5.3	13.9
2003	99	2	99	42.4	50.7	56.5	58.7	61.7	67.2
2003	99	3	1	0.0	0.0	24.6	51.8	73.3	100.0
2003	99	3	2	22.4	36.1	45.1	50.2	53.9	70.3
2003	99	3	3	53.5	61.8	68.1	71.9	79.3	88.8
2003	99	3	4	60.3	77.9	81.0	84.2	87.7	94.8
2003	99	3	5	79.6	84.1	85.6	86.9	88.7	98.8
2003	99	3	6	76.1	83.8	86.5	88.5	90.7	95.9
2003	99	3	7	30.8	60.7	64.5	66.9	71.8	87.9
2003	99	3	8	0.0	3.6	6.5	10.7	13.0	28.6
2003	99	3	99	65.1	68.7	71.5	74.9	77.3	82.3
2003	99	99	1	6.8	9.8	14.0	17.4	20.5	33.7
2003	99	99	2	35.7	42.5	46.0	50.4	55.3	64.7
2003	99	99	3	58.1	61.8	67.3	72.1	78.0	84.3
2003	99	99	4	57.7	67.5	71.4	76.6	79.7	87.3
2003	99	99	5	60.0	66.1	72.5	75.3	77.9	86.6
2003	99	99	6	50.1	59.3	63.8	68.7	72.3	77.7
2003	99	99	7	27.7	34.1	38.5	42.5	46.4	52.2
2003	99	99	8	0.5	0.9	1.3	1.7	1.9	5.0
2003	99	99	99	34.7	42.2	44.9	49.3	51.6	59.6
2004	1	1	1	0.0	12.7	18.2	27.9	41.8	70.1
2004	1	1	2	0.0	42.2	56.8	65.2	76.7	100.0
2004	1	1	3	0.0	60.7	71.8	78.1	88.0	100.0
2004	1	1	4	0.0	66.6	73.8	80.7	89.2	100.0
2004	1	1	5	41.9	71.1	76.7	82.9	88.6	100.0
2004	1	1	6	50.2	73.3	76.6	80.7	85.7	100.0
2004	1	1	7	35.8	49.4	52.4	56.6	62.3	70.8
2004	1	1	8	0.0	0.4	0.9	1.4	1.8	5.8
2004	1	1	99	17.0	32.4	36.9	41.3	43.6	65.7
2004	1	2	1	10.9	14.3	16.9	22.0	27.8	40.4
2004	1	2	2	34.1	48.9	53.5	61.8	64.8	74.7
2004	1	2	3	66.1	76.9	81.3	85.5	88.7	94.8
2004	1	2	4	76.4	83.6	87.0	91.0	93.0	98.5
2004	1	2	5	80.5	85.4	89.4	91.3	93.9	97.6
2004	1	2	6	71.1	80.9	87.5	90.3	93.1	98.2
2004	1	2	7	42.5	55.6	60.5	64.3	69.2	82.9
2004	1	2	8	0.0	0.0	1.1	3.0	5.0	19.9
2004	1	2	99	56.8	66.1	68.4	73.6	76.0	81.4
2004	1	3	1	0.0	0.0	51.2	100.0	100.0	100.0
2004	1	3	2	21.4	41.3	46.3	52.6	60.0	73.3
2004	1	3	3	53.3	68.5	72.0	79.7	83.9	94.4
2004	1	3	4	68.5	86.3	90.0	92.8	95.7	100.0
2004	1	3	5	84.6	92.5	94.8	96.4	97.6	100.0
2004	1	3	6	81.0	88.6	92.8	94.5	95.8	100.0
2004	1	3	7	46.0	62.5	68.2	74.8	79.2	100.0
2004	1	3	8	0.0	3.4	8.6	13.3	16.6	46.0
2004	1	3	99	71.0	76.7	79.6	81.3	83.3	86.8
2004	1	99	1	10.7	14.6	18.2	22.7	29.6	43.0
2004	1	99	2	42.0	49.5	54.3	58.8	64.6	73.5
2004	1	99	3	65.2	73.6	78.1	83.4	85.4	91.9
2004	1	99	4	76.7	83.6	86.5	90.9	92.2	96.8
2004	1	99	5	78.0	84.9	89.1	90.7	93.2	97.7
2004	1	99	6	71.1	80.3	84.9	87.9	89.9	94.9
2004	1	99	7	46.0	53.8	57.1	61.8	66.6	73.3
2004	1	99	8	0.2	1.3	2.0	2.3	3.0	7.4
2004	1	99	99	49.2	56.9	60.0	63.3	65.1	71.9
2004	6	1	1	0.0	2.0	7.4	10.5	17.4	54.2
2004	6	1	2	0.0	13.2	25.7	38.4	54.6	100.0
2004	6	1	3	0.0	22.9	35.3	44.3	59.9	100.0
2004	6	1	4	0.0	13.0	30.7	46.5	54.9	73.8
2004	6	1	5	11.8	26.1	34.3	43.2	50.8	73.8
2004	6	1	6	13.2	25.8	30.9	37.8	43.8	62.7
2004	6	1	7	0.0	11.6	15.4	19.4	24.9	39.5
2004	6	1	8	0.0	0.2	0.4	0.6	1.0	3.1
2004	6	1	99	6.7	10.8	12.2	14.3	17.0	33.9
2004	6	2	1	1.3	4.7	8.9	11.4	14.1	30.4
2004	6	2	2	18.6	30.3	33.9	41.5	48.2	56.5
2004	6	2	3	36.9	50.2	57.5	63.3	72.1	79.3
2004	6	2	4	29.6	42.2	51.3	56.3	64.9	81.0
2004	6	2	5	36.7	45.0	51.4	55.6	61.9	67.9
2004	6	2	6	29.2	40.0	48.6	52.5	56.4	68.6
2004	6	2	7	9.4	21.5	25.8	30.3	35.5	60.9
2004	6	2	8	0.0	0.0	0.0	2.2	4.2	16.9
2004	6	2	99	28.5	36.8	40.3	44.7	48.6	57.6
2004	6	3	1	0.0	0.0	0.0	8.1	66.2	100.0
2004	6	3	2	5.1	33.7	41.7	47.7	56.3	75.2
2004	6	3	3	43.7	61.0	64.9	72.5	78.2	87.6
2004	6	3	4	55.5	69.4	77.5	81.1	84.1	100.0
2004	6	3	5	63.9	73.2	76.3	79.9	82.8	92.0
2004	6	3	6	54.5	75.2	79.6	83.7	86.2	96.5
2004	6	3	7	23.7	47.4	55.8	62.4	70.6	95.7
2004	6	3	8	0.0	0.0	0.0	4.5	9.8	24.4
2004	6	3	99	57.1	63.9	67.2	71.3	74.6	78.9
2004	6	99	1	1.1	5.1	9.4	12.4	14.7	27.2
2004	6	99	2	20.0	33.5	37.7	41.2	49.4	56.2
2004	6	99	3	43.0	53.2	58.3	63.6	72.2	79.2
2004	6	99	4	30.8	50.8	58.1	65.3	70.0	84.2
2004	6	99	5	39.3	47.0	56.3	60.7	66.9	71.3
2004	6	99	6	26.6	40.3	45.2	51.5	56.3	68.2
2004	6	99	7	13.3	17.1	21.3	24.7	29.1	45.4
2004	6	99	8	0.0	0.4	0.7	1.0	1.3	4.0
2004	6	99	99	23.8	29.1	32.8	37.5	41.1	52.0
2004	99	1	1	0.0	10.8	15.1	21.5	31.6	57.6
2004	99	1	2	0.0	33.8	48.3	56.3	67.8	100.0
2004	99	1	3	0.0	44.7	55.7	66.9	72.2	100.0
2004	99	1	4	0.0	44.4	56.8	66.5	71.9	90.2
2004	99	1	5	25.3	50.8	58.1	64.5	69.2	80.2
2004	99	1	6	34.9	49.0	54.2	58.8	63.0	72.6
2004	99	1	7	19.6	30.7	33.8	37.7	39.6	49.3
2004	99	1	8	0.0	0.5	0.7	0.9	1.3	3.6
2004	99	1	99	11.8	21.5	23.1	26.9	28.6	48.7
2004	99	2	1	7.4	10.5	12.7	16.9	20.3	34.0
2004	99	2	2	31.6	39.9	45.9	50.0	58.0	65.3
2004	99	2	3	53.0	65.6	70.7	75.4	79.5	85.2
2004	99	2	4	57.1	65.9	70.3	76.4	79.4	89.7
2004	99	2	5	60.3	66.0	71.5	73.3	78.0	83.2
2004	99	2	6	51.7	61.7	67.4	71.9	74.2	85.0
2004	99	2	7	31.4	41.1	44.6	47.9	52.1	62.9
2004	99	2	8	0.0	0.6	1.8	2.7	4.2	10.8
2004	99	2	99	45.2	51.4	56.1	60.0	62.8	67.4
2004	99	3	1	0.0	16.3	37.3	58.0	84.1	100.0
2004	99	3	2	12.6	37.8	43.7	49.6	55.9	73.1
2004	99	3	3	56.9	63.1	68.4	72.2	81.2	89.8
2004	99	3	4	68.8	78.1	83.2	86.2	88.1	94.5
2004	99	3	5	74.7	83.3	85.5	86.4	89.1	94.6
2004	99	3	6	72.4	84.7	86.9	88.7	89.9	98.7
2004	99	3	7	46.3	59.4	63.9	68.6	73.8	97.8
2004	99	3	8	0.0	2.9	6.8	10.6	13.6	29.7
2004	99	3	99	65.1	69.3	72.5	75.3	78.0	82.5
2004	99	99	1	8.1	10.2	14.0	18.3	23.6	33.0
2004	99	99	2	29.6	42.4	46.5	49.6	56.5	64.1
2004	99	99	3	59.0	64.5	68.4	73.3	78.4	82.2
2004	99	99	4	57.9	68.2	73.8	77.6	81.0	89.0
2004	99	99	5	60.2	67.6	72.5	76.1	79.5	85.8
2004	99	99	6	47.8	60.9	66.6	69.0	73.2	79.0
2004	99	99	7	30.4	36.5	40.6	43.2	46.4	55.6
2004	99	99	8	0.2	0.9	1.2	1.6	1.9	4.5
2004	99	99	99	36.4	43.2	46.1	50.0	52.8	62.0
2005	1	1	1	0.0	17.5	24.2	29.1	35.7	65.7
2005	1	1	2	24.2	61.8	73.2	77.6	82.6	100.0
2005	1	1	3	22.1	64.0	71.9	79.8	86.2	100.0
2005	1	1	4	43.5	68.5	74.4	82.6	89.8	100.0
2005	1	1	5	61.2	73.4	78.7	82.8	88.8	95.9
2005	1	1	6	61.2	71.5	78.4	83.5	87.6	92.2
2005	1	1	7	38.6	47.6	54.1	59.9	65.4	77.2
2005	1	1	8	0.0	0.9	1.6	2.0	2.5	4.8
2005	1	1	99	25.2	30.9	36.5	40.0	43.5	63.1
2005	1	2	1	10.4	17.8	22.9	25.9	32.0	45.5
2005	1	2	2	44.2	53.9	57.9	61.9	69.7	77.5
2005	1	2	3	74.4	78.5	82.7	85.9	88.9	96.4
2005	1	2	4	78.0	84.1	89.2	91.5	95.1	98.5
2005	1	2	5	81.1	86.0	89.0	92.2	94.5	97.2
2005	1	2	6	71.7	83.9	88.3	90.5	92.4	98.1
2005	1	2	7	45.6	56.7	61.4	65.6	68.8	91.0
2005	1	2	8	0.0	0.8	2.5	4.3	6.2	12.0
2005	1	2	99	60.8	68.5	70.2	74.9	77.5	81.3
2005	1	3	1	0.0	0.0	54.6	88.2	100.0	100.0
2005	1	3	2	13.0	43.9	52.1	59.7	63.8	85.2
2005	1	3	3	55.6	71.5	76.2	81.3	85.7	91.2
2005	1	3	4	79.3	85.7	90.3	94.1	96.5	100.0
2005	1	3	5	85.3	91.5	93.4	94.6	96.7	100.0
2005	1	3	6	81.8	89.6	93.4	95.8	97.0	100.0
2005	1	3	7	48.8	63.2	68.5	72.5	77.6	94.7
2005	1	3	8	0.0	5.3	7.3	12.8	19.3	40.1
2005	1	3	99	68.9	76.3	79.9	81.0	82.9	89.8
2005	1	99	1	9.4	18.7	23.5	27.3	33.3	44.3
2005	1	99	2	42.3	55.0	58.2	63.5	68.3	76.0
2005	1	99	3	60.7	75.7	79.5	84.0	86.2	93.5
2005	1	99	4	76.2	84.9	87.7	90.6	93.4	96.6
2005	1	99	5	76.8	85.9	89.1	91.2	93.8	96.3
2005	1	99	6	74.9	81.5	85.7	90.0	91.3	94.7
2005	1	99	7	46.0	54.3	58.9	64.0	67.1	75.7
2005	1	99	8	0.7	2.1	2.4	2.9	3.8	6.0
2005	1	99	99	52.3	58.8	60.8	64.6	66.9	71.3
2005	6	1	1	0.0	1.3	5.2	11.4	17.6	34.5
2005	6	1	2	0.0	26.2	34.1	42.0	62.4	100.0
2005	6	1	3	0.0	22.9	28.7	44.3	55.1	100.0
2005	6	1	4	0.0	23.4	35.9	44.1	55.5	84.2
2005	6	1	5	16.8	30.2	39.6	46.3	54.1	69.3
2005	6	1	6	13.5	26.2	34.5	40.4	45.1	54.1
2005	6	1	7	2.7	12.4	16.6	21.5	25.2	36.5
2005	6	1	8	0.0	0.4	0.5	0.7	1.0	2.4
2005	6	1	99	8.1	11.0	11.9	14.0	17.1	32.4
2005	6	2	1	3.6	7.9	11.1	14.6	19.4	26.3
2005	6	2	2	18.9	36.9	41.2	46.0	50.4	63.2
2005	6	2	3	35.4	51.3	59.0	67.6	69.3	82.8
2005	6	2	4	31.4	51.0	56.3	61.5	66.4	82.3
2005	6	2	5	38.4	47.3	53.8	57.7	63.4	73.4
2005	6	2	6	24.2	43.1	49.4	53.6	60.2	72.7
2005	6	2	7	11.7	24.8	27.8	35.7	40.6	50.9
2005	6	2	8	0.0	0.0	0.9	2.1	4.6	8.4
2005	6	2	99	30.8	38.6	44.2	46.6	50.8	58.4
2005	6	3	1	0.0	0.0	0.0	40.9	100.0	100.0
2005	6	3	2	8.4	40.0	50.3	56.4	63.4	80.5
2005	6	3	3	39.9	66.3	70.2	75.3	80.9	90.7
2005	6	3	4	50.0	72.8	75.7	79.6	82.2	89.7
2005	6	3	5	55.5	71.9	76.5	79.6	82.5	98.0
2005	6	3	6	64.1	76.8	78.6	81.7	84.4	94.5
2005	6	3	7	30.4	47.2	54.7	61.1	68.2	84.3
2005	6	3	8	0.0	0.0	0.0	3.9	7.2	22.8
2005	6	3	99	57.3	66.2	69.1	71.4	74.4	82.3
2005	6	99	1	3.2	8.1	11.7	15.0	17.9	22.8
2005	6	99	2	21.2	38.5	43.7	48.1	53.2	67.5
2005	6	99	3	34.0	58.0	62.5	68.0	74.1	80.4
2005	6	99	4	40.3	57.3	62.5	68.1	71.6	78.6
2005	6	99	5	41.0	51.2	58.4	62.9	67.9	75.9
2005	6	99	6	31.2	40.2	48.5	54.5	60.3	66.3
2005	6	99	7	12.4	19.5	23.2	27.2	32.1	43.9
2005	6	99	8	0.0	0.5	0.7	1.1	1.5	2.6
2005	6	99	99	26.5	31.5	36.1	40.1	43.2	51.6
2005	99	1	1	0.0	12.5	17.7	22.0	28.7	50.8
2005	99	1	2	33.4	50.7	58.1	66.3	69.4	85.6
2005	99	1	3	21.9	48.2	57.9	64.6	74.2	100.0
2005	99	1	4	11.1	51.1	61.7	67.7	73.7	90.0
2005	99	1	5	43.1	53.1	60.1	64.6	70.9	79.7
2005	99	1	6	37.2	48.5	55.1	59.3	64.9	72.3
2005	99	1	7	20.7	29.6	34.3	38.1	42.4	55.6
2005	99	1	8	0.0	0.7	1.0	1.2	1.5	3.4
2005	99	1	99	16.8	20.2	22.7	25.8	29.5	48.6
2005	99	2	1	7.5	14.3	16.2	20.2	25.3	32.1
2005	99	2	2	33.1	46.2	50.2	55.5	60.1	68.9
2005	99	2	3	54.2	67.8	74.3	76.8	79.9	85.5
2005	99	2	4	57.2	69.2	74.9	76.6	81.2	87.3
2005	99	2	5	59.6	68.8	71.9	76.2	79.6	84.4
2005	99	2	6	53.8	63.8	69.6	73.2	75.9	83.6
2005	99	2	7	36.0	42.3	46.0	49.7	55.5	66.2
2005	99	2	8	0.0	1.3	2.3	3.0	5.0	8.1
2005	99	2	99	46.3	54.3	58.1	61.4	64.8	68.7
2005	99	3	1	0.0	0.0	37.7	66.7	100.0	100.0
2005	99	3	2	10.1	43.8	50.8	56.9	62.2	78.6
2005	99	3	3	57.7	68.5	73.0	77.0	82.8	90.9
2005	99	3	4	66.7	80.2	82.8	84.8	87.5	94.0
2005	99	3	5	73.1	82.2	85.2	87.3	88.6	98.8
2005	99	3	6	76.4	85.6	87.5	88.6	90.1	94.4
2005	99	3	7	46.2	57.4	63.8	68.7	72.5	85.4
2005	99	3	8	0.0	4.1	6.2	9.2	13.5	31.3
2005	99	3	99	67.8	71.4	73.8	75.8	78.6	86.0
2005	99	99	1	7.9	15.0	17.2	21.0	25.3	32.0
2005	99	99	2	31.7	47.0	51.5	55.8	60.2	68.0
2005	99	99	3	52.8	67.9	72.4	76.0	80.7	86.6
2005	99	99	4	61.5	72.6	76.1	79.5	81.8	86.2
2005	99	99	5	59.9	70.4	73.7	76.1	81.0	85.3
2005	99	99	6	52.9	63.3	67.7	71.1	75.2	80.4
2005	99	99	7	32.0	37.3	41.9	45.2	48.1	57.0
2005	99	99	8	0.4	1.2	1.5	1.8	2.3	3.9
2005	99	99	99	40.0	44.5	48.4	51.8	54.7	61.4
2006	1	1	1	0.0	16.7	23.4	30.2	36.8	69.0
2006	1	1	2	21.7	56.9	67.6	76.5	84.1	100.0
2006	1	1	3	13.3	63.5	73.1	79.9	90.6	100.0
2006	1	1	4	35.4	62.0	72.8	81.0	86.7	100.0
2006	1	1	5	34.5	72.0	76.5	83.5	87.8	92.1
2006	1	1	6	52.9	70.4	76.0	83.0	88.5	94.1
2006	1	1	7	38.6	45.6	52.3	57.6	65.5	83.3
2006	1	1	8	0.3	1.0	1.5	1.9	2.6	3.8
2006	1	1	99	23.8	29.5	35.8	38.6	42.4	54.9
2006	1	2	1	10.7	16.2	23.0	26.2	31.3	44.3
2006	1	2	2	40.9	57.2	60.4	62.3	67.8	79.3
2006	1	2	3	47.7	79.7	83.0	86.8	89.3	96.3
2006	1	2	4	77.9	86.6	89.2	90.9	95.6	100.0
2006	1	2	5	81.3	86.5	88.5	91.1	93.5	96.6
2006	1	2	6	76.2	82.5	86.5	89.3	92.9	96.1
2006	1	2	7	44.5	56.6	60.4	64.6	69.2	80.9
2006	1	2	8	0.0	1.0	2.2	4.0	6.7	11.3
2006	1	2	99	58.4	69.9	72.1	74.9	77.1	82.7
2006	1	3	1	0.0	19.1	58.1	100.0	100.0	100.0
2006	1	3	2	18.8	44.7	51.8	60.0	67.0	81.4
2006	1	3	3	39.7	74.7	80.0	83.1	87.0	100.0
2006	1	3	4	80.6	86.9	91.4	93.3	96.2	100.0
2006	1	3	5	81.8	92.1	94.7	96.2	97.2	100.0
2006	1	3	6	84.3	90.1	92.8	94.6	96.6	100.0
2006	1	3	7	51.8	60.7	67.2	71.2	79.1	100.0
2006	1	3	8	0.0	4.2	9.0	12.1	18.0	74.8
2006	1	3	99	71.6	77.8	80.2	82.3	84.7	87.7
2006	1	99	1	10.1	17.9	23.8	26.9	33.1	44.3
2006	1	99	2	44.4	56.9	59.2	62.6	67.1	78.5
2006	1	99	3	42.8	78.2	81.1	85.1	87.2	93.0
2006	1	99	4	78.4	84.8	88.6	91.0	93.4	96.7
2006	1	99	5	73.0	86.7	88.7	91.4	92.8	95.8
2006	1	99	6	71.6	81.1	85.4	89.0	91.7	93.7
2006	1	99	7	45.4	52.9	57.4	62.6	66.8	81.7
2006	1	99	8	0.7	1.8	2.3	3.0	4.0	5.3
2006	1	99	99	52.5	58.6	62.2	64.6	67.2	71.8
2006	6	1	1	0.0	1.6	6.5	12.0	19.6	50.7
2006	6	1	2	0.0	19.6	33.8	47.5	59.4	100.0
2006	6	1	3	0.0	23.5	36.2	49.7	64.7	100.0
2006	6	1	4	0.0	28.5	39.2	48.2	56.7	86.2
2006	6	1	5	4.2	32.6	44.5	50.7	55.4	72.9
2006	6	1	6	4.1	28.1	35.8	43.0	48.0	57.8
2006	6	1	7	9.8	13.1	18.8	22.1	26.4	34.8
2006	6	1	8	0.0	0.2	0.5	0.9	1.2	2.2
2006	6	1	99	4.5	11.2	12.6	14.8	17.0	25.6
2006	6	2	1	1.5	7.5	11.2	14.0	20.3	31.2
2006	6	2	2	24.7	41.2	44.5	49.7	55.1	62.9
2006	6	2	3	43.0	54.2	61.1	68.0	73.3	77.4
2006	6	2	4	31.6	49.3	55.8	64.5	70.0	82.0
2006	6	2	5	35.4	46.4	57.0	61.2	66.2	78.2
2006	6	2	6	30.0	46.5	52.6	55.9	59.9	73.0
2006	6	2	7	15.7	25.5	30.2	34.1	39.8	55.9
2006	6	2	8	0.0	0.0	0.0	2.0	3.2	12.2
2006	6	2	99	33.1	40.8	45.9	49.3	53.6	60.2
2006	6	3	1	0.0	0.0	0.0	61.9	100.0	100.0
2006	6	3	2	25.5	41.7	46.6	54.6	63.4	77.2
2006	6	3	3	57.3	70.5	73.6	77.9	80.3	90.4
2006	6	3	4	59.6	74.0	78.7	81.8	84.4	90.7
2006	6	3	5	67.3	75.2	78.5	81.9	85.1	100.0
2006	6	3	6	53.9	77.0	81.1	84.3	86.5	100.0
2006	6	3	7	22.4	50.6	56.7	63.5	67.5	85.2
2006	6	3	8	0.0	0.0	0.0	4.0	7.2	14.9
2006	6	3	99	61.6	67.5	71.1	73.3	75.5	81.5
2006	6	99	1	2.4	7.8	10.6	14.1	19.1	32.6
2006	6	99	2	20.8	41.4	45.8	50.9	55.7	63.4
2006	6	99	3	40.2	60.8	66.0	71.1	75.3	80.5
2006	6	99	4	41.0	57.2	61.1	71.4	74.8	80.3
2006	6	99	5	40.9	52.0	60.9	67.8	71.4	79.2
2006	6	99	6	21.6	45.5	52.1	56.4	62.7	68.7
2006	6	99	7	13.3	19.7	25.8	29.1	33.1	41.8
2006	6	99	8	0.0	0.4	0.7	1.1	1.4	2.6
2006	6	99	99	27.2	33.5	37.0	41.6	45.2	52.0
2006	99	1	1	0.0	12.3	18.9	22.1	26.5	57.4
2006	99	1	2	15.6	47.1	55.9	61.3	73.2	85.2
2006	99	1	3	23.8	50.8	60.2	69.7	76.9	93.0
2006	99	1	4	15.6	53.7	60.5	66.6	72.7	91.1
2006	99	1	5	20.8	56.7	62.0	66.8	73.7	84.0
2006	99	1	6	23.9	49.9	56.0	60.7	65.5	74.1
2006	99	1	7	23.3	30.4	34.8	38.5	43.0	58.7
2006	99	1	8	0.2	0.7	1.0	1.2	1.5	2.5
2006	99	1	99	14.5	19.3	23.0	25.7	28.6	40.4
2006	99	2	1	8.3	12.6	17.4	20.8	23.6	35.5
2006	99	2	2	33.6	49.8	53.4	57.7	61.4	70.2
2006	99	2	3	51.0	68.2	74.0	79.4	81.5	85.6
2006	99	2	4	58.9	69.4	75.1	78.6	82.4	90.0
2006	99	2	5	57.5	68.6	73.7	77.3	78.6	87.3
2006	99	2	6	55.3	65.8	69.5	73.5	76.0	83.5
2006	99	2	7	35.4	43.2	46.4	50.6	53.6	65.1
2006	99	2	8	0.0	1.1	1.8	3.4	4.3	10.7
2006	99	2	99	47.8	56.6	59.8	63.2	66.2	69.7
2006	99	3	1	0.0	0.0	49.7	75.6	100.0	100.0
2006	99	3	2	26.6	42.0	49.4	55.8	63.9	78.9
2006	99	3	3	48.1	72.9	75.7	79.9	83.6	90.8
2006	99	3	4	74.8	80.8	83.4	86.9	89.8	92.9
2006	99	3	5	77.8	83.9	86.7	88.4	89.9	100.0
2006	99	3	6	71.6	85.7	88.0	89.3	90.7	96.4
2006	99	3	7	43.9	59.5	63.5	68.2	72.8	88.8
2006	99	3	8	0.0	4.1	7.4	9.0	13.5	29.5
2006	99	3	99	67.2	72.3	75.7	78.0	79.7	83.5
2006	99	99	1	8.5	14.3	17.5	21.3	25.5	39.3
2006	99	99	2	32.5	49.6	52.2	57.4	61.2	68.0
2006	99	99	3	43.9	69.4	73.0	79.0	79.8	86.3
2006	99	99	4	60.2	72.2	76.0	80.4	83.7	87.7
2006	99	99	5	57.9	71.4	74.5	79.6	81.7	87.0
2006	99	99	6	48.0	64.7	68.2	72.2	76.0	81.1
2006	99	99	7	29.0	38.7	42.1	45.7	48.4	61.3
2006	99	99	8	0.5	1.3	1.5	1.8	2.1	3.3
2006	99	99	99	40.2	45.6	49.2	52.9	55.5	61.9
2007	1	1	1	0.0	16.7	26.3	30.5	35.9	67.9
2007	1	1	2	25.5	57.4	70.0	74.8	82.7	100.0
2007	1	1	3	39.3	61.6	75.1	81.7	89.6	100.0
2007	1	1	4	10.7	65.7	76.1	82.6	88.9	100.0
2007	1	1	5	32.0	70.7	75.6	80.4	84.7	95.0
2007	1	1	6	40.1	71.1	78.9	82.8	86.4	94.0
2007	1	1	7	37.6	45.8	50.7	56.3	62.2	82.3
2007	1	1	8	0.2	1.1	1.4	1.9	2.5	5.7
2007	1	1	99	23.0	29.7	35.0	38.9	41.6	54.3
2007	1	2	1	10.9	19.0	22.8	25.7	30.2	38.8
2007	1	2	2	46.3	55.8	61.4	65.8	68.0	76.6
2007	1	2	3	62.7	80.2	83.3	86.4	88.3	94.4
2007	1	2	4	59.3	86.6	88.7	90.3	93.1	100.0
2007	1	2	5	82.1	86.9	88.2	91.3	93.9	96.5
2007	1	2	6	73.4	81.7	87.6	90.3	91.5	95.8
2007	1	2	7	47.9	56.2	61.2	66.5	69.9	79.9
2007	1	2	8	0.0	0.0	2.0	4.3	6.9	13.6
2007	1	2	99	61.1	69.5	73.3	75.5	77.7	82.0
2007	1	3	1	0.0	15.3	50.3	73.8	100.0	100.0
2007	1	3	2	25.4	47.6	54.1	61.9	70.1	84.9
2007	1	3	3	60.0	74.3	80.1	86.2	88.7	93.5
2007	1	3	4	79.6	89.1	91.3	94.1	96.4	99.0
2007	1	3	5	88.6	93.1	95.0	96.5	98.1	100.0
2007	1	3	6	82.8	90.8	93.3	94.7	96.4	100.0
2007	1	3	7	47.7	61.7	65.7	70.2	76.0	84.6
2007	1	3	8	0.0	7.8	9.8	15.0	20.0	61.7
2007	1	3	99	71.3	77.9	80.3	82.3	84.5	89.5
2007	1	99	1	10.3	20.5	24.3	26.3	31.7	45.5
2007	1	99	2	44.1	56.9	60.8	65.4	68.9	77.5
2007	1	99	3	57.0	77.6	82.2	85.6	88.3	91.1
2007	1	99	4	68.6	86.0	88.3	90.0	92.2	96.8
2007	1	99	5	74.9	86.9	88.9	91.4	93.0	97.2
2007	1	99	6	67.5	81.0	85.6	89.1	91.6	93.2
2007	1	99	7	45.0	53.2	56.7	59.6	66.5	79.0
2007	1	99	8	0.7	2.1	2.4	3.0	4.0	6.0
2007	1	99	99	52.6	59.3	61.7	65.4	68.1	70.4
2007	6	1	1	0.0	5.2	11.2	17.8	24.2	59.2
2007	6	1	2	0.0	25.9	33.9	45.0	61.3	100.0
2007	6	1	3	0.0	22.6	37.0	51.3	61.7	100.0
2007	6	1	4	0.0	30.6	42.2	46.1	63.1	100.0
2007	6	1	5	9.4	34.9	42.6	48.3	53.0	75.6
2007	6	1	6	6.6	30.0	37.0	44.1	49.7	70.6
2007	6	1	7	3.6	13.9	19.1	22.6	26.5	36.0
2007	6	1	8	0.0	0.3	0.5	0.7	0.9	1.8
2007	6	1	99	3.1	11.4	13.1	15.5	18.0	23.6
2007	6	2	1	4.3	8.2	11.2	14.8	17.9	27.8
2007	6	2	2	24.0	38.7	44.2	47.9	53.0	64.2
2007	6	2	3	23.4	56.9	65.1	71.6	74.8	94.2
2007	6	2	4	32.2	53.0	60.0	65.7	71.1	80.3
2007	6	2	5	36.5	52.1	57.9	62.7	67.0	76.2
2007	6	2	6	39.2	47.2	54.3	58.7	62.8	73.0
2007	6	2	7	15.5	30.0	32.5	35.0	39.8	53.4
2007	6	2	8	0.0	0.0	1.4	2.7	4.5	9.5
2007	6	2	99	28.7	43.0	48.1	50.4	55.1	59.9
2007	6	3	1	0.0	0.0	0.0	41.6	82.7	100.0
2007	6	3	2	27.1	44.2	51.5	56.6	61.2	83.5
2007	6	3	3	42.0	71.8	77.4	81.0	84.5	91.6
2007	6	3	4	46.9	75.8	79.6	83.7	85.8	94.3
2007	6	3	5	70.3	75.8	77.6	80.6	85.1	100.0
2007	6	3	6	61.2	76.2	79.4	84.7	86.0	94.6
2007	6	3	7	30.3	53.1	61.2	65.5	70.6	79.5
2007	6	3	8	0.0	0.0	1.1	3.8	9.0	33.6
2007	6	3	99	63.5	69.2	71.8	74.7	77.5	82.4
2007	6	99	1	4.4	8.6	11.6	15.3	19.9	26.4
2007	6	99	2	26.7	40.8	46.5	49.4	53.3	61.0
2007	6	99	3	23.7	61.1	70.7	73.3	76.1	88.2
2007	6	99	4	38.8	61.2	68.0	71.7	76.7	82.6
2007	6	99	5	44.2	56.5	63.6	67.5	70.9	77.6
2007	6	99	6	28.3	46.6	53.7	58.6	64.4	72.8
2007	6	99	7	12.3	22.8	26.7	31.2	34.1	41.7
2007	6	99	8	0.0	0.6	0.8	1.0	1.3	2.5
2007	6	99	99	26.2	34.2	39.8	43.1	46.2	50.9
2007	99	1	1	0.0	13.9	20.6	24.5	29.9	51.1
