year	prov_resid	sexo	estud_gr	edad_gr	tocup
2011	16	99	99	4	60.2
2011	16	99	99	5	70.8
2011	16	99	99	6	68.3
2011	16	99	99	7	41.2
2011	16	99	99	8	0.8
2011	16	99	99	99	40.5
2011	17	1	1	1	6.6
2011	17	1	1	2	41.7
2011	17	1	1	3	37.0
2011	17	1	1	4	72.1
2011	17	1	1	5	60.8
2011	17	1	1	6	52.2
2011	17	1	1	7	45.5
2011	17	1	1	8	1.3
2011	17	1	1	99	30.0
2011	17	1	2	1	9.5
2011	17	1	2	2	44.2
2011	17	1	2	3	67.6
2011	17	1	2	4	70.1
2011	17	1	2	5	79.0
2011	17	1	2	6	79.4
2011	17	1	2	7	70.1
2011	17	1	2	8	6.5
2011	17	1	2	99	60.9
2011	17	1	3	1	0.0
2011	17	1	3	2	49.4
2011	17	1	3	3	66.7
2011	17	1	3	4	83.9
2011	17	1	3	5	85.0
2011	17	1	3	6	84.1
2011	17	1	3	7	75.9
2011	17	1	3	8	14.1
2011	17	1	3	99	73.3
2011	17	1	99	1	9.0
2011	17	1	99	2	44.7
2011	17	1	99	3	64.3
2011	17	1	99	4	74.4
2011	17	1	99	5	77.2
2011	17	1	99	6	77.3
2011	17	1	99	7	62.9
2011	17	1	99	8	4.4
2011	17	1	99	99	56.3
2011	17	6	1	1	6.1
2011	17	6	1	2	38.8
2011	17	6	1	3	6.1
2011	17	6	1	4	43.4
2011	17	6	1	5	24.3
2011	17	6	1	6	50.4
2011	17	6	1	7	39.0
2011	17	6	1	8	1.7
2011	17	6	1	99	16.3
2011	17	6	2	1	17.1
2011	17	6	2	2	38.7
2011	17	6	2	3	71.6
2011	17	6	2	4	60.9
2011	17	6	2	5	63.1
2011	17	6	2	6	70.5
2011	17	6	2	7	45.9
2011	17	6	2	8	4.5
2011	17	6	2	99	52.5
2011	17	6	3	2	58.5
2011	17	6	3	3	74.8
2011	17	6	3	4	79.0
2011	17	6	3	5	78.1
2011	17	6	3	6	78.5
2011	17	6	3	7	68.8
2011	17	6	3	8	18.2
2011	17	6	3	99	72.5
2011	17	6	99	1	14.7
2011	17	6	99	2	43.2
2011	17	6	99	3	61.9
2011	17	6	99	4	65.9
2011	17	6	99	5	64.6
2011	17	6	99	6	70.0
2011	17	6	99	7	45.8
2011	17	6	99	8	3.3
2011	17	6	99	99	46.8
2011	17	99	1	1	6.4
2011	17	99	1	2	39.7
2011	17	99	1	3	18.0
2011	17	99	1	4	57.3
2011	17	99	1	5	47.3
2011	17	99	1	6	51.3
2011	17	99	1	7	42.1
2011	17	99	1	8	1.6
2011	17	99	1	99	22.3
2011	17	99	2	1	12.8
2011	17	99	2	2	41.6
2011	17	99	2	3	69.2
2011	17	99	2	4	66.3
2011	17	99	2	5	72.2
2011	17	99	2	6	75.0
2011	17	99	2	7	58.2
2011	17	99	2	8	5.6
2011	17	99	2	99	57.1
2011	17	99	3	1	0.0
2011	17	99	3	2	55.6
2011	17	99	3	3	71.4
2011	17	99	3	4	81.2
2011	17	99	3	5	80.9
2011	17	99	3	6	81.3
2011	17	99	3	7	73.3
2011	17	99	3	8	15.8
2011	17	99	3	99	72.9
2011	17	99	99	1	11.6
2011	17	99	99	2	43.9
2011	17	99	99	3	63.2
2011	17	99	99	4	70.3
2011	17	99	99	5	71.2
2011	17	99	99	6	73.7
2011	17	99	99	7	54.6
2011	17	99	99	8	3.8
2011	17	99	99	99	51.6
2011	18	1	1	1	10.9
2011	18	1	1	2	31.1
2011	18	1	1	3	51.4
2011	18	1	1	4	12.8
2011	18	1	1	5	47.3
2011	18	1	1	6	44.7
2011	18	1	1	7	37.2
2011	18	1	1	8	0.3
2011	18	1	1	99	22.2
2011	18	1	2	1	6.7
2011	18	1	2	2	24.5
2011	18	1	2	3	58.3
2011	18	1	2	4	58.7
2011	18	1	2	5	69.9
2011	18	1	2	6	70.8
2011	18	1	2	7	62.6
2011	18	1	2	8	2.6
2011	18	1	2	99	52.3
2011	18	1	3	1	26.1
2011	18	1	3	2	20.5
2011	18	1	3	3	50.0
2011	18	1	3	4	88.3
2011	18	1	3	5	84.2
2011	18	1	3	6	90.5
2011	18	1	3	7	61.9
2011	18	1	3	8	9.0
2011	18	1	3	99	67.4
2011	18	1	99	1	8.0
2011	18	1	99	2	24.5
2011	18	1	99	3	54.8
2011	18	1	99	4	66.5
2011	18	1	99	5	70.6
2011	18	1	99	6	68.4
2011	18	1	99	7	49.2
2011	18	1	99	8	1.6
2011	18	1	99	99	46.6
2011	18	6	1	1	0.0
2011	18	6	1	2	17.7
2011	18	6	1	3	55.3
2011	18	6	1	4	37.1
2011	18	6	1	5	33.2
2011	18	6	1	6	20.3
2011	18	6	1	7	21.3
2011	18	6	1	8	1.2
2011	18	6	1	99	10.9
2011	18	6	2	1	1.9
2011	18	6	2	2	23.5
2011	18	6	2	3	45.8
2011	18	6	2	4	44.5
2011	18	6	2	5	45.1
2011	18	6	2	6	48.4
2011	18	6	2	7	29.2
2011	18	6	2	8	0.7
2011	18	6	2	99	36.5
2011	18	6	3	2	30.9
2011	18	6	3	3	50.4
2011	18	6	3	4	65.5
2011	18	6	3	5	81.0
2011	18	6	3	6	73.2
2011	18	6	3	7	60.8
2011	18	6	3	8	0.0
2011	18	6	3	99	61.9
2011	18	6	99	1	1.5
2011	18	6	99	2	25.4
2011	18	6	99	3	48.3
2011	18	6	99	4	53.5
2011	18	6	99	5	56.0
2011	18	6	99	6	48.2
2011	18	6	99	7	29.6
2011	18	6	99	8	1.1
2011	18	6	99	99	33.5
2011	18	99	1	1	6.7
2011	18	99	1	2	27.4
2011	18	99	1	3	53.4
2011	18	99	1	4	28.6
2011	18	99	1	5	42.0
2011	18	99	1	6	34.0
2011	18	99	1	7	28.2
2011	18	99	1	8	0.9
2011	18	99	1	99	16.0
2011	18	99	2	1	4.4
2011	18	99	2	2	24.0
2011	18	99	2	3	51.6
2011	18	99	2	4	52.8
2011	18	99	2	5	58.5
2011	18	99	2	6	59.6
2011	18	99	2	7	43.5
2011	18	99	2	8	1.9
2011	18	99	2	99	44.7
2011	18	99	3	1	26.1
2011	18	99	3	2	26.6
2011	18	99	3	3	50.2
2011	18	99	3	4	75.1
2011	18	99	3	5	82.5
2011	18	99	3	6	81.9
2011	18	99	3	7	61.4
2011	18	99	3	8	6.0
2011	18	99	3	99	64.5
2011	18	99	99	1	5.1
2011	18	99	99	2	25.0
2011	18	99	99	3	51.2
2011	18	99	99	4	60.1
2011	18	99	99	5	63.7
2011	18	99	99	6	58.7
2011	18	99	99	7	38.4
2011	18	99	99	8	1.3
2011	18	99	99	99	39.9
2011	19	1	1	1	6.1
2011	19	1	1	2	36.0
2011	19	1	1	3	44.2
2011	19	1	1	4	75.7
2011	19	1	1	5	76.1
2011	19	1	1	6	66.8
2011	19	1	1	7	51.7
2011	19	1	1	8	0.3
2011	19	1	1	99	31.2
2011	19	1	2	1	13.1
2011	19	1	2	2	20.7
2011	19	1	2	3	69.6
2011	19	1	2	4	74.4
2011	19	1	2	5	85.0
2011	19	1	2	6	78.7
2011	19	1	2	7	63.7
2011	19	1	2	8	0.0
2011	19	1	2	99	63.2
2011	19	1	3	2	54.3
2011	19	1	3	3	58.7
2011	19	1	3	4	77.5
2011	19	1	3	5	90.9
2011	19	1	3	6	89.9
2011	19	1	3	7	76.5
2011	19	1	3	8	2.5
2011	19	1	3	99	73.0
2011	19	1	99	1	11.6
2011	19	1	99	2	29.0
2011	19	1	99	3	60.0
2011	19	1	99	4	76.1
2011	19	1	99	5	85.7
2011	19	1	99	6	79.6
2011	19	1	99	7	61.6
2011	19	1	99	8	0.6
2011	19	1	99	99	55.7
2011	19	6	1	1	0.0
2011	19	6	1	2	46.8
2011	19	6	1	3	82.8
2011	19	6	1	4	8.7
2011	19	6	1	5	43.0
2011	19	6	1	6	41.2
2011	19	6	1	7	33.6
2011	19	6	1	8	0.0
2011	19	6	1	99	16.3
2011	19	6	2	1	5.8
2011	19	6	2	2	30.6
2011	19	6	2	3	54.7
2011	19	6	2	4	57.6
2011	19	6	2	5	64.9
2011	19	6	2	6	53.1
2011	19	6	2	7	31.0
2011	19	6	2	8	8.3
2011	19	6	2	99	45.5
2011	19	6	3	2	54.1
2011	19	6	3	3	85.1
2011	19	6	3	4	81.4
2011	19	6	3	5	70.2
2011	19	6	3	6	80.3
2011	19	6	3	7	55.3
2011	19	6	3	8	6.0
2011	19	6	3	99	70.4
2011	19	6	99	1	4.4
2011	19	6	99	2	37.6
2011	19	6	99	3	71.0
2011	19	6	99	4	63.6
2011	19	6	99	5	65.1
2011	19	6	99	6	59.4
2011	19	6	99	7	36.0
2011	19	6	99	8	1.3
2011	19	6	99	99	43.1
2011	19	99	1	1	2.9
2011	19	99	1	2	38.8
2011	19	99	1	3	53.4
2011	19	99	1	4	47.8
2011	19	99	1	5	63.1
2011	19	99	1	6	54.6
2011	19	99	1	7	41.6
2011	19	99	1	8	0.1
2011	19	99	1	99	23.7
2011	19	99	2	1	9.4
2011	19	99	2	2	26.7
2011	19	99	2	3	61.5
2011	19	99	2	4	66.0
2011	19	99	2	5	75.0
2011	19	99	2	6	66.6
2011	19	99	2	7	47.5
2011	19	99	2	8	4.2
2011	19	99	2	99	54.2
2011	19	99	3	2	54.2
2011	19	99	3	3	74.6
2011	19	99	3	4	79.2
2011	19	99	3	5	79.6
2011	19	99	3	6	85.2
2011	19	99	3	7	68.4
2011	19	99	3	8	3.6
2011	19	99	3	99	71.7
2011	19	99	99	1	7.9
2011	19	99	99	2	34.1
2011	19	99	99	3	65.7
2011	19	99	99	4	70.3
2011	19	99	99	5	75.4
2011	19	99	99	6	69.9
2011	19	99	99	7	48.7
2011	19	99	99	8	1.0
2011	19	99	99	99	49.3
2011	20	1	1	1	3.6
2011	20	1	1	2	83.0
2011	20	1	1	3	23.0
2011	20	1	1	4	76.2
2011	20	1	1	5	78.2
2011	20	1	1	6	74.8
2011	20	1	1	7	45.7
2011	20	1	1	8	0.5
2011	20	1	1	99	17.5
2011	20	1	2	1	5.1
2011	20	1	2	2	36.5
2011	20	1	2	3	76.6
2011	20	1	2	4	84.0
2011	20	1	2	5	90.6
2011	20	1	2	6	79.8
2011	20	1	2	7	67.9
2011	20	1	2	8	7.8
2011	20	1	2	99	64.0
2011	20	1	3	1	60.3
2011	20	1	3	2	39.0
2011	20	1	3	3	84.2
2011	20	1	3	4	87.7
2011	20	1	3	5	93.1
2011	20	1	3	6	92.5
2011	20	1	3	7	67.3
2011	20	1	3	8	5.4
2011	20	1	3	99	77.2
2011	20	1	99	1	5.5
2011	20	1	99	2	38.3
2011	20	1	99	3	78.1
2011	20	1	99	4	86.3
2011	20	1	99	5	91.6
2011	20	1	99	6	85.4
2011	20	1	99	7	61.9
2011	20	1	99	8	2.6
2011	20	1	99	99	60.8
2011	20	6	1	1	5.7
2011	20	6	1	2	47.2
2011	20	6	1	3	0.0
2011	20	6	1	4	65.0
2011	20	6	1	5	12.6
2011	20	6	1	6	55.0
2011	20	6	1	7	24.7
2011	20	6	1	8	1.0
2011	20	6	1	99	7.8
2011	20	6	2	1	7.1
2011	20	6	2	2	25.4
2011	20	6	2	3	69.5
2011	20	6	2	4	55.8
2011	20	6	2	5	72.2
2011	20	6	2	6	68.6
2011	20	6	2	7	48.3
2011	20	6	2	8	1.3
2011	20	6	2	99	49.0
2011	20	6	3	2	54.4
2011	20	6	3	3	75.2
2011	20	6	3	4	79.9
2011	20	6	3	5	81.7
2011	20	6	3	6	84.3
2011	20	6	3	7	58.7
2011	20	6	3	8	0.0
2011	20	6	3	99	74.5
2011	20	6	99	1	6.9
2011	20	6	99	2	40.5
2011	20	6	99	3	72.4
2011	20	6	99	4	71.9
2011	20	6	99	5	77.0
2011	20	6	99	6	74.6
2011	20	6	99	7	43.2
2011	20	6	99	8	1.0
2011	20	6	99	99	47.3
2011	20	99	1	1	4.6
2011	20	99	1	2	63.6
2011	20	99	1	3	17.6
2011	20	99	1	4	73.8
2011	20	99	1	5	54.9
2011	20	99	1	6	63.6
2011	20	99	1	7	34.3
2011	20	99	1	8	0.8
2011	20	99	1	99	11.7
2011	20	99	2	1	6.0
2011	20	99	2	2	31.5
2011	20	99	2	3	73.6
2011	20	99	2	4	70.7
2011	20	99	2	5	82.2
2011	20	99	2	6	73.9
2011	20	99	2	7	56.9
2011	20	99	2	8	3.8
2011	20	99	2	99	56.5
2011	20	99	3	1	60.3
2011	20	99	3	2	47.7
2011	20	99	3	3	78.8
2011	20	99	3	4	84.2
2011	20	99	3	5	87.2
2011	20	99	3	6	88.4
2011	20	99	3	7	64.2
2011	20	99	3	8	4.0
2011	20	99	3	99	75.9
2011	20	99	99	1	6.2
2011	20	99	99	2	39.4
2011	20	99	99	3	75.2
2011	20	99	99	4	79.8
2011	20	99	99	5	84.5
2011	20	99	99	6	79.9
2011	20	99	99	7	52.7
2011	20	99	99	8	1.7
2011	20	99	99	99	53.8
2011	21	1	1	1	0.0
2011	21	1	1	2	55.4
2011	21	1	1	3	69.6
2011	21	1	1	4	71.0
2011	21	1	1	5	52.6
2011	21	1	1	6	51.9
2011	21	1	1	7	26.0
2011	21	1	1	8	0.0
2011	21	1	1	99	22.3
2011	21	1	2	1	13.5
2011	21	1	2	2	36.8
2011	21	1	2	3	57.3
2011	21	1	2	4	64.6
2011	21	1	2	5	66.7
2011	21	1	2	6	61.1
2011	21	1	2	7	44.2
2011	21	1	2	8	1.6
2011	21	1	2	99	51.3
2011	21	1	3	2	15.2
2011	21	1	3	3	67.5
2011	21	1	3	4	79.1
2011	21	1	3	5	80.3
2011	21	1	3	6	82.2
2011	21	1	3	7	44.8
2011	21	1	3	8	2.0
2011	21	1	3	99	68.4
2011	21	1	99	1	12.6
2011	21	1	99	2	35.4
2011	21	1	99	3	60.4
2011	21	1	99	4	69.2
2011	21	1	99	5	69.9
2011	21	1	99	6	63.4
2011	21	1	99	7	38.7
2011	21	1	99	8	0.5
2011	21	1	99	99	48.1
2011	21	6	1	1	0.0
2011	21	6	1	2	38.7
2011	21	6	1	3	33.5
2011	21	6	1	4	29.3
2011	21	6	1	5	56.6
2011	21	6	1	6	38.2
2011	21	6	1	7	11.6
2011	21	6	1	8	0.6
2011	21	6	1	99	11.7
2011	21	6	2	1	8.2
2011	21	6	2	2	35.3
2011	21	6	2	3	48.6
2011	21	6	2	4	52.0
2011	21	6	2	5	40.7
2011	21	6	2	6	51.2
2011	21	6	2	7	24.3
2011	21	6	2	8	3.5
2011	21	6	2	99	38.2
2011	21	6	3	2	40.4
2011	21	6	3	3	57.1
2011	21	6	3	4	70.2
2011	21	6	3	5	68.2
2011	21	6	3	6	69.1
2011	21	6	3	7	36.5
2011	21	6	3	8	5.4
2011	21	6	3	99	61.2
2011	21	6	99	1	8.1
2011	21	6	99	2	36.7
2011	21	6	99	3	48.8
2011	21	6	99	4	56.8
2011	21	6	99	5	49.2
2011	21	6	99	6	51.4
2011	21	6	99	7	19.2
2011	21	6	99	8	0.9
2011	21	6	99	99	34.0
2011	21	99	1	1	0.0
2011	21	99	1	2	45.1
2011	21	99	1	3	41.4
2011	21	99	1	4	54.0
2011	21	99	1	5	54.5
2011	21	99	1	6	45.2
2011	21	99	1	7	17.2
2011	21	99	1	8	0.4
2011	21	99	1	99	16.1
2011	21	99	2	1	10.3
2011	21	99	2	2	36.0
2011	21	99	2	3	53.3
2011	21	99	2	4	59.2
2011	21	99	2	5	53.4
2011	21	99	2	6	56.1
2011	21	99	2	7	34.7
2011	21	99	2	8	2.2
2011	21	99	2	99	44.9
2011	21	99	3	2	33.8
2011	21	99	3	3	62.5
2011	21	99	3	4	74.1
2011	21	99	3	5	75.0
2011	21	99	3	6	76.8
2011	21	99	3	7	42.1
2011	21	99	3	8	2.8
2011	21	99	3	99	65.0
2011	21	99	99	1	9.9
2011	21	99	99	2	36.1
2011	21	99	99	3	54.7
2011	21	99	99	4	63.4
2011	21	99	99	5	59.8
2011	21	99	99	6	57.6
2011	21	99	99	7	28.7
2011	21	99	99	8	0.7
2011	21	99	99	99	40.9
2011	22	1	1	1	0.0
2011	22	1	1	2	72.3
2011	22	1	1	3	55.5
2011	22	1	1	4	79.6
2011	22	1	1	5	40.0
2011	22	1	1	6	68.2
2011	22	1	1	7	67.9
2011	22	1	1	8	4.5
2011	22	1	1	99	29.8
2011	22	1	2	1	6.2
2011	22	1	2	2	48.7
2011	22	1	2	3	63.0
2011	22	1	2	4	81.3
2011	22	1	2	5	83.9
2011	22	1	2	6	85.8
2011	22	1	2	7	76.5
2011	22	1	2	8	1.2
2011	22	1	2	99	66.4
2011	22	1	3	2	31.4
2011	22	1	3	3	67.2
2011	22	1	3	4	94.0
2011	22	1	3	5	94.2
2011	22	1	3	6	85.6
2011	22	1	3	7	80.1
2011	22	1	3	8	1.4
2011	22	1	3	99	78.9
2011	22	1	99	1	4.7
2011	22	1	99	2	48.3
2011	22	1	99	3	64.7
2011	22	1	99	4	85.8
2011	22	1	99	5	83.4
2011	22	1	99	6	82.8
2011	22	1	99	7	73.8
2011	22	1	99	8	3.7
2011	22	1	99	99	58.0
2011	22	6	1	1	0.0
2011	22	6	1	2	7.1
2011	22	6	1	3	43.2
2011	22	6	1	4	51.8
2011	22	6	1	5	56.0
2011	22	6	1	6	51.2
2011	22	6	1	7	23.4
2011	22	6	1	8	1.2
2011	22	6	1	99	10.3
2011	22	6	2	1	2.3
2011	22	6	2	2	18.1
2011	22	6	2	3	70.3
2011	22	6	2	4	70.8
2011	22	6	2	5	65.1
2011	22	6	2	6	66.4
2011	22	6	2	7	49.2
2011	22	6	2	8	2.3
2011	22	6	2	99	50.9
2011	22	6	3	2	33.6
2011	22	6	3	3	66.4
2011	22	6	3	4	92.9
2011	22	6	3	5	75.4
2011	22	6	3	6	82.9
2011	22	6	3	7	67.7
2011	22	6	3	8	0.0
2011	22	6	3	99	71.2
2011	22	6	99	1	1.9
2011	22	6	99	2	22.7
2011	22	6	99	3	66.4
2011	22	6	99	4	78.4
2011	22	6	99	5	69.8
2011	22	6	99	6	69.3
2011	22	6	99	7	42.3
2011	22	6	99	8	1.2
2011	22	6	99	99	40.5
2011	22	99	1	1	0.0
2011	22	99	1	2	47.0
2011	22	99	1	3	50.4
2011	22	99	1	4	67.9
2011	22	99	1	5	46.0
2011	22	99	1	6	60.5
2011	22	99	1	7	47.9
2011	22	99	1	8	2.5
2011	22	99	1	99	19.2
2011	22	99	2	1	4.0
2011	22	99	2	2	36.0
2011	22	99	2	3	66.4
2011	22	99	2	4	76.2
2011	22	99	2	5	76.6
2011	22	99	2	6	75.6
2011	22	99	2	7	63.2
2011	22	99	2	8	1.6
2011	22	99	2	99	59.2
2011	22	99	3	2	32.9
2011	22	99	3	3	66.9
2011	22	99	3	4	93.4
2011	22	99	3	5	84.2
2011	22	99	3	6	84.2
2011	22	99	3	7	75.0
2011	22	99	3	8	0.8
2011	22	99	3	99	75.1
2011	22	99	99	1	3.1
2011	22	99	99	2	36.2
2011	22	99	99	3	65.4
2011	22	99	99	4	82.2
2011	22	99	99	5	77.3
2011	22	99	99	6	75.9
2011	22	99	99	7	59.3
2011	22	99	99	8	2.3
2011	22	99	99	99	49.3
2011	23	1	1	1	16.7
2011	23	1	1	2	42.8
2011	23	1	1	3	42.4
2011	23	1	1	4	37.6
2011	23	1	1	5	61.6
2011	23	1	1	6	54.1
2011	23	1	1	7	38.3
2011	23	1	1	8	0.8
2011	23	1	1	99	26.9
2011	23	1	2	1	6.0
2011	23	1	2	2	34.9
2011	23	1	2	3	60.3
2011	23	1	2	4	72.0
2011	23	1	2	5	76.0
2011	23	1	2	6	76.4
2011	23	1	2	7	62.7
2011	23	1	2	8	0.0
2011	23	1	2	99	58.2
2011	23	1	3	2	24.9
2011	23	1	3	3	67.5
2011	23	1	3	4	71.3
2011	23	1	3	5	89.7
2011	23	1	3	6	82.5
2011	23	1	3	7	69.1
2011	23	1	3	8	7.4
2011	23	1	3	99	71.8
2011	23	1	99	1	8.5
2011	23	1	99	2	35.1
2011	23	1	99	3	59.9
2011	23	1	99	4	68.3
2011	23	1	99	5	77.5
2011	23	1	99	6	70.0
2011	23	1	99	7	48.6
2011	23	1	99	8	1.1
2011	23	1	99	99	48.9
2011	23	6	1	1	5.2
2011	23	6	1	2	21.4
2011	23	6	1	3	31.8
2011	23	6	1	4	24.7
2011	23	6	1	5	33.0
2011	23	6	1	6	24.9
2011	23	6	1	7	15.9
2011	23	6	1	8	0.1
2011	23	6	1	99	10.7
2011	23	6	2	1	3.3
2011	23	6	2	2	31.4
2011	23	6	2	3	49.4
2011	23	6	2	4	41.3
2011	23	6	2	5	44.7
2011	23	6	2	6	38.3
2011	23	6	2	7	37.8
2011	23	6	2	8	1.6
2011	23	6	2	99	35.3
2011	23	6	3	1	0.0
2011	23	6	3	2	26.5
2011	23	6	3	3	50.4
2011	23	6	3	4	65.8
2011	23	6	3	5	72.4
2011	23	6	3	6	78.3
2011	23	6	3	7	66.5
2011	23	6	3	8	5.8
2011	23	6	3	99	60.1
2011	23	6	99	1	3.5
2011	23	6	99	2	29.1
2011	23	6	99	3	48.1
2011	23	6	99	4	50.1
2011	23	6	99	5	50.7
2011	23	6	99	6	39.7
2011	23	6	99	7	25.6
2011	23	6	99	8	0.3
2011	23	6	99	99	29.4
2011	23	99	1	1	12.9
2011	23	99	1	2	37.1
2011	23	99	1	3	38.6
2011	23	99	1	4	31.3
2011	23	99	1	5	46.9
2011	23	99	1	6	38.8
2011	23	99	1	7	25.9
2011	23	99	1	8	0.4
2011	23	99	1	99	18.0
2011	23	99	2	1	4.7
2011	23	99	2	2	33.3
2011	23	99	2	3	55.8
2011	23	99	2	4	58.7
2011	23	99	2	5	60.5
2011	23	99	2	6	57.1
2011	23	99	2	7	51.7
2011	23	99	2	8	0.9
2011	23	99	2	99	47.3
2011	23	99	3	1	0.0
2011	23	99	3	2	26.0
2011	23	99	3	3	58.8
2011	23	99	3	4	67.8
2011	23	99	3	5	80.9
2011	23	99	3	6	80.5
2011	23	99	3	7	67.9
2011	23	99	3	8	6.7
2011	23	99	3	99	65.6
2011	23	99	99	1	6.2
2011	23	99	99	2	32.2
2011	23	99	99	3	54.8
2011	23	99	99	4	59.0
2011	23	99	99	5	64.1
2011	23	99	99	6	54.7
2011	23	99	99	7	36.7
2011	23	99	99	8	0.7
2011	23	99	99	99	38.9
2011	24	1	1	1	0.0
2011	24	1	1	2	34.9
2011	24	1	1	3	47.2
2011	24	1	1	4	30.7
2011	24	1	1	5	57.1
2011	24	1	1	6	43.0
2011	24	1	1	7	38.8
2011	24	1	1	8	0.5
2011	24	1	1	99	13.8
2011	24	1	2	1	5.6
2011	24	1	2	2	32.8
2011	24	1	2	3	61.2
2011	24	1	2	4	69.8
2011	24	1	2	5	78.6
2011	24	1	2	6	72.7
2011	24	1	2	7	55.8
2011	24	1	2	8	3.2
2011	24	1	2	99	58.0
2011	24	1	3	1	50.1
2011	24	1	3	2	20.0
2011	24	1	3	3	51.3
2011	24	1	3	4	94.3
2011	24	1	3	5	88.9
2011	24	1	3	6	95.8
2011	24	1	3	7	64.2
2011	24	1	3	8	3.0
2011	24	1	3	99	70.5
2011	24	1	99	1	5.4
2011	24	1	99	2	31.2
2011	24	1	99	3	57.3
2011	24	1	99	4	75.1
2011	24	1	99	5	80.4
2011	24	1	99	6	74.6
2011	24	1	99	7	50.9
2011	24	1	99	8	1.0
2011	24	1	99	99	46.7
2011	24	6	1	1	0.0
2011	24	6	1	2	34.1
2011	24	6	1	3	40.5
2011	24	6	1	4	70.9
2011	24	6	1	5	35.5
2011	24	6	1	6	34.9
2011	24	6	1	7	22.1
2011	24	6	1	8	1.2
2011	24	6	1	99	8.2
2011	24	6	2	1	8.6
2011	24	6	2	2	40.5
2011	24	6	2	3	66.4
2011	24	6	2	4	56.8
2011	24	6	2	5	60.4
2011	24	6	2	6	52.6
2011	24	6	2	7	36.9
2011	24	6	2	8	2.4
2011	24	6	2	99	45.2
2011	24	6	3	1	0.0
2011	24	6	3	2	41.7
2011	24	6	3	3	64.0
2011	24	6	3	4	79.5
2011	24	6	3	5	74.1
2011	24	6	3	6	69.4
2011	24	6	3	7	68.3
2011	24	6	3	8	8.7
2011	24	6	3	99	65.2
2011	24	6	99	1	7.7
2011	24	6	99	2	40.4
2011	24	6	99	3	63.7
2011	24	6	99	4	68.5
2011	24	6	99	5	64.6
2011	24	6	99	6	55.2
2011	24	6	99	7	35.3
2011	24	6	99	8	1.6
2011	24	6	99	99	35.0
2011	24	99	1	1	0.0
2011	24	99	1	2	34.6
2011	24	99	1	3	44.2
2011	24	99	1	4	47.9
2011	24	99	1	5	45.9
2011	24	99	1	6	38.9
2011	24	99	1	7	29.7
2011	24	99	1	8	0.9
2011	24	99	1	99	10.6
2011	24	99	2	1	7.1
2011	24	99	2	2	35.8
2011	24	99	2	3	63.2
2011	24	99	2	4	64.5
2011	24	99	2	5	70.4
2011	24	99	2	6	63.2
2011	24	99	2	7	46.0
2011	24	99	2	8	2.8
2011	24	99	2	99	52.2
2011	24	99	3	1	32.6
2011	24	99	3	2	33.5
2011	24	99	3	3	58.3
2011	24	99	3	4	85.9
2011	24	99	3	5	80.2
2011	24	99	3	6	81.4
2011	24	99	3	7	66.0
2011	24	99	3	8	5.6
2011	24	99	3	99	67.6
2011	24	99	99	1	6.5
2011	24	99	99	2	35.2
2011	24	99	99	3	60.2
2011	24	99	99	4	72.0
2011	24	99	99	5	72.4
2011	24	99	99	6	65.0
2011	24	99	99	7	42.9
2011	24	99	99	8	1.4
2011	24	99	99	99	40.7
2011	25	1	1	1	2.3
2011	25	1	1	2	37.6
2011	25	1	1	3	74.8
2011	25	1	1	4	23.2
2011	25	1	1	5	59.4
2011	25	1	1	6	60.2
2011	25	1	1	7	61.2
2011	25	1	1	8	2.2
2011	25	1	1	99	25.4
2011	25	1	2	1	8.5
2011	25	1	2	2	42.1
2011	25	1	2	3	75.7
2011	25	1	2	4	85.7
2011	25	1	2	5	86.9
2011	25	1	2	6	82.2
2011	25	1	2	7	75.9
2011	25	1	2	8	8.4
2011	25	1	2	99	69.5
2011	25	1	3	1	0.0
2011	25	1	3	2	58.8
2011	25	1	3	3	71.3
2011	25	1	3	4	88.6
2011	25	1	3	5	88.0
2011	25	1	3	6	82.7
2011	25	1	3	7	72.0
2011	25	1	3	8	4.9
2011	25	1	3	99	78.4
2011	25	1	99	1	6.9
2011	25	1	99	2	45.0
2011	25	1	99	3	74.3
2011	25	1	99	4	81.6
2011	25	1	99	5	83.0
2011	25	1	99	6	78.9
2011	25	1	99	7	70.3
2011	25	1	99	8	3.1
2011	25	1	99	99	57.9
2011	25	6	1	1	15.6
2011	25	6	1	2	0.0
2011	25	6	1	3	25.0
2011	25	6	1	4	28.7
2011	25	6	1	5	45.9
2011	25	6	1	6	40.9
2011	25	6	1	7	44.4
2011	25	6	1	8	0.8
2011	25	6	1	99	16.2
2011	25	6	2	1	4.3
2011	25	6	2	2	44.6
2011	25	6	2	3	43.6
2011	25	6	2	4	50.6
2011	25	6	2	5	60.0
2011	25	6	2	6	71.5
2011	25	6	2	7	58.2
2011	25	6	2	8	10.2
2011	25	6	2	99	51.4
2011	25	6	3	2	45.7
2011	25	6	3	3	88.6
2011	25	6	3	4	90.5
2011	25	6	3	5	78.5
2011	25	6	3	6	89.6
2011	25	6	3	7	95.1
2011	25	6	3	8	0.0
2011	25	6	3	99	79.4
2011	25	6	99	1	5.4
2011	25	6	99	2	43.4
2011	25	6	99	3	58.8
2011	25	6	99	4	64.8
2011	25	6	99	5	65.0
2011	25	6	99	6	73.5
2011	25	6	99	7	55.5
2011	25	6	99	8	2.0
2011	25	6	99	99	45.9
2011	25	99	1	1	5.1
2011	25	99	1	2	27.2
2011	25	99	1	3	52.7
