year	prov_resid	sexo	estud_gr	edad_gr	tparo
2004	11	6	2	7	8.5
2004	11	6	2	8	0.0
2004	11	6	2	99	36.0
2004	11	6	3	1	0.0
2004	11	6	3	2	23.6
2004	11	6	3	3	24.7
2004	11	6	3	4	24.3
2004	11	6	3	5	7.8
2004	11	6	3	6	3.5
2004	11	6	3	7	0.0
2004	11	6	3	8	0.0
2004	11	6	3	99	16.3
2004	11	6	99	1	57.7
2004	11	6	99	2	39.1
2004	11	6	99	3	32.8
2004	11	6	99	4	32.6
2004	11	6	99	5	26.6
2004	11	6	99	6	27.4
2004	11	6	99	7	18.3
2004	11	6	99	8	0.0
2004	11	6	99	99	31.4
2004	11	99	1	1	53.2
2004	11	99	1	2	39.4
2004	11	99	1	3	32.9
2004	11	99	1	4	32.7
2004	11	99	1	5	28.7
2004	11	99	1	6	25.2
2004	11	99	1	7	12.7
2004	11	99	1	8	9.1
2004	11	99	1	99	26.8
2004	11	99	2	1	46.6
2004	11	99	2	2	33.9
2004	11	99	2	3	24.7
2004	11	99	2	4	22.9
2004	11	99	2	5	19.6
2004	11	99	2	6	21.9
2004	11	99	2	7	9.7
2004	11	99	2	8	10.6
2004	11	99	2	99	25.6
2004	11	99	3	1	0.0
2004	11	99	3	2	26.5
2004	11	99	3	3	21.7
2004	11	99	3	4	18.5
2004	11	99	3	5	6.0
2004	11	99	3	6	3.4
2004	11	99	3	7	4.8
2004	11	99	3	8	0.0
2004	11	99	3	99	12.7
2004	11	99	99	1	46.4
2004	11	99	99	2	33.7
2004	11	99	99	3	25.0
2004	11	99	99	4	23.8
2004	11	99	99	5	18.7
2004	11	99	99	6	19.5
2004	11	99	99	7	10.7
2004	11	99	99	8	5.3
2004	11	99	99	99	22.7
2004	12	1	1	1	10.3
2004	12	1	1	2	34.8
2004	12	1	1	3	35.0
2004	12	1	1	4	40.1
2004	12	1	1	5	24.4
2004	12	1	1	6	0.0
2004	12	1	1	7	6.5
2004	12	1	1	8	0.0
2004	12	1	1	99	13.8
2004	12	1	2	1	31.1
2004	12	1	2	2	8.2
2004	12	1	2	3	6.7
2004	12	1	2	4	4.8
2004	12	1	2	5	4.2
2004	12	1	2	6	4.1
2004	12	1	2	7	0.5
2004	12	1	2	8	0.0
2004	12	1	2	99	5.5
2004	12	1	3	1	43.7
2004	12	1	3	2	18.3
2004	12	1	3	3	19.0
2004	12	1	3	4	0.8
2004	12	1	3	5	7.9
2004	12	1	3	6	0.6
2004	12	1	3	7	0.0
2004	12	1	3	8	0.0
2004	12	1	3	99	7.8
2004	12	1	99	1	30.0
2004	12	1	99	2	10.2
2004	12	1	99	3	10.2
2004	12	1	99	4	5.5
2004	12	1	99	5	5.4
2004	12	1	99	6	3.2
2004	12	1	99	7	1.5
2004	12	1	99	8	0.0
2004	12	1	99	99	6.4
2004	12	6	1	1	85.2
2004	12	6	1	2	100.0
2004	12	6	1	3	41.0
2004	12	6	1	4	0.0
2004	12	6	1	5	55.5
2004	12	6	1	6	0.0
2004	12	6	1	7	2.4
2004	12	6	1	8	0.0
2004	12	6	1	99	17.8
2004	12	6	2	1	32.5
2004	12	6	2	2	15.2
2004	12	6	2	3	14.5
2004	12	6	2	4	11.5
2004	12	6	2	5	13.5
2004	12	6	2	6	9.8
2004	12	6	2	7	7.2
2004	12	6	2	8	0.0
2004	12	6	2	99	13.0
2004	12	6	3	2	23.2
2004	12	6	3	3	7.9
2004	12	6	3	4	10.0
2004	12	6	3	5	1.1
2004	12	6	3	6	0.0
2004	12	6	3	7	0.0
2004	12	6	3	8	0.0
2004	12	6	3	99	6.4
2004	12	6	99	1	41.9
2004	12	6	99	2	18.1
2004	12	6	99	3	11.7
2004	12	6	99	4	10.8
2004	12	6	99	5	10.1
2004	12	6	99	6	7.2
2004	12	6	99	7	4.8
2004	12	6	99	8	0.0
2004	12	6	99	99	11.3
2004	12	99	1	1	59.6
2004	12	99	1	2	51.7
2004	12	99	1	3	36.6
2004	12	99	1	4	36.9
2004	12	99	1	5	32.4
2004	12	99	1	6	0.0
2004	12	99	1	7	4.5
2004	12	99	1	8	0.0
2004	12	99	1	99	15.4
2004	12	99	2	1	31.7
2004	12	99	2	2	11.0
2004	12	99	2	3	9.1
2004	12	99	2	4	7.4
2004	12	99	2	5	8.0
2004	12	99	2	6	6.1
2004	12	99	2	7	2.7
2004	12	99	2	8	0.0
2004	12	99	2	99	8.3
2004	12	99	3	1	43.7
2004	12	99	3	2	21.2
2004	12	99	3	3	12.9
2004	12	99	3	4	6.7
2004	12	99	3	5	4.5
2004	12	99	3	6	0.4
2004	12	99	3	7	0.0
2004	12	99	3	8	0.0
2004	12	99	3	99	7.1
2004	12	99	99	1	35.4
2004	12	99	99	2	13.6
2004	12	99	99	3	10.8
2004	12	99	99	4	7.9
2004	12	99	99	5	7.4
2004	12	99	99	6	4.7
2004	12	99	99	7	2.8
2004	12	99	99	8	0.0
2004	12	99	99	99	8.4
2004	13	1	1	1	13.3
2004	13	1	1	2	11.0
2004	13	1	1	3	11.4
2004	13	1	1	4	10.9
2004	13	1	1	5	6.6
2004	13	1	1	6	2.2
2004	13	1	1	7	6.7
2004	13	1	1	8	0.0
2004	13	1	1	99	6.3
2004	13	1	2	1	12.0
2004	13	1	2	2	6.1
2004	13	1	2	3	5.2
2004	13	1	2	4	4.7
2004	13	1	2	5	1.2
2004	13	1	2	6	3.5
2004	13	1	2	7	4.7
2004	13	1	2	8	0.0
2004	13	1	2	99	4.0
2004	13	1	3	1	0.0
2004	13	1	3	2	37.9
2004	13	1	3	3	15.5
2004	13	1	3	4	3.6
2004	13	1	3	5	3.0
2004	13	1	3	6	0.8
2004	13	1	3	7	0.0
2004	13	1	3	8	0.0
2004	13	1	3	99	6.7
2004	13	1	99	1	12.4
2004	13	1	99	2	10.7
2004	13	1	99	3	8.7
2004	13	1	99	4	5.5
2004	13	1	99	5	2.8
2004	13	1	99	6	2.4
2004	13	1	99	7	5.7
2004	13	1	99	8	0.0
2004	13	1	99	99	5.2
2004	13	6	1	1	29.6
2004	13	6	1	2	52.5
2004	13	6	1	3	91.5
2004	13	6	1	4	30.4
2004	13	6	1	5	27.2
2004	13	6	1	6	18.7
2004	13	6	1	7	9.5
2004	13	6	1	8	10.3
2004	13	6	1	99	23.0
2004	13	6	2	1	32.1
2004	13	6	2	2	15.6
2004	13	6	2	3	24.2
2004	13	6	2	4	27.8
2004	13	6	2	5	18.3
2004	13	6	2	6	13.0
2004	13	6	2	7	3.2
2004	13	6	2	8	0.0
2004	13	6	2	99	20.5
2004	13	6	3	2	29.9
2004	13	6	3	3	14.4
2004	13	6	3	4	9.3
2004	13	6	3	5	3.8
2004	13	6	3	6	4.6
2004	13	6	3	7	6.6
2004	13	6	3	8	0.0
2004	13	6	3	99	10.0
2004	13	6	99	1	31.6
2004	13	6	99	2	21.0
2004	13	6	99	3	22.3
2004	13	6	99	4	21.2
2004	13	6	99	5	15.2
2004	13	6	99	6	13.6
2004	13	6	99	7	8.0
2004	13	6	99	8	9.4
2004	13	6	99	99	17.9
2004	13	99	1	1	16.4
2004	13	99	1	2	23.4
2004	13	99	1	3	18.6
2004	13	99	1	4	17.1
2004	13	99	1	5	11.8
2004	13	99	1	6	7.6
2004	13	99	1	7	7.3
2004	13	99	1	8	2.2
2004	13	99	1	99	10.6
2004	13	99	2	1	20.5
2004	13	99	2	2	10.0
2004	13	99	2	3	13.1
2004	13	99	2	4	12.5
2004	13	99	2	5	7.1
2004	13	99	2	6	6.3
2004	13	99	2	7	4.3
2004	13	99	2	8	0.0
2004	13	99	2	99	9.9
2004	13	99	3	1	0.0
2004	13	99	3	2	33.2
2004	13	99	3	3	14.9
2004	13	99	3	4	6.6
2004	13	99	3	5	3.4
2004	13	99	3	6	2.3
2004	13	99	3	7	2.7
2004	13	99	3	8	0.0
2004	13	99	3	99	8.3
2004	13	99	99	1	19.0
2004	13	99	99	2	15.2
2004	13	99	99	3	14.3
2004	13	99	99	4	11.5
2004	13	99	99	5	7.1
2004	13	99	99	6	6.1
2004	13	99	99	7	6.3
2004	13	99	99	8	1.8
2004	13	99	99	99	9.8
2004	14	1	1	1	18.3
2004	14	1	1	2	21.1
2004	14	1	1	3	23.1
2004	14	1	1	4	13.0
2004	14	1	1	5	21.5
2004	14	1	1	6	15.2
2004	14	1	1	7	25.0
2004	14	1	1	8	0.0
2004	14	1	1	99	19.2
2004	14	1	2	1	30.5
2004	14	1	2	2	19.5
2004	14	1	2	3	11.1
2004	14	1	2	4	11.3
2004	14	1	2	5	10.7
2004	14	1	2	6	12.4
2004	14	1	2	7	16.7
2004	14	1	2	8	0.0
2004	14	1	2	99	13.8
2004	14	1	3	1	67.7
2004	14	1	3	2	34.2
2004	14	1	3	3	19.3
2004	14	1	3	4	7.3
2004	14	1	3	5	4.4
2004	14	1	3	6	0.6
2004	14	1	3	7	2.0
2004	14	1	3	8	0.0
2004	14	1	3	99	7.9
2004	14	1	99	1	27.2
2004	14	1	99	2	21.3
2004	14	1	99	3	14.6
2004	14	1	99	4	10.7
2004	14	1	99	5	12.4
2004	14	1	99	6	11.8
2004	14	1	99	7	18.8
2004	14	1	99	8	0.0
2004	14	1	99	99	14.4
2004	14	6	1	1	41.7
2004	14	6	1	2	47.0
2004	14	6	1	3	34.8
2004	14	6	1	4	46.0
2004	14	6	1	5	43.6
2004	14	6	1	6	36.5
2004	14	6	1	7	38.9
2004	14	6	1	8	16.4
2004	14	6	1	99	40.1
2004	14	6	2	1	53.3
2004	14	6	2	2	36.7
2004	14	6	2	3	29.1
2004	14	6	2	4	33.4
2004	14	6	2	5	34.2
2004	14	6	2	6	26.6
2004	14	6	2	7	43.0
2004	14	6	2	8	0.0
2004	14	6	2	99	33.9
2004	14	6	3	1	36.9
2004	14	6	3	2	43.2
2004	14	6	3	3	21.9
2004	14	6	3	4	25.0
2004	14	6	3	5	5.1
2004	14	6	3	6	8.8
2004	14	6	3	7	10.6
2004	14	6	3	8	0.0
2004	14	6	3	99	17.2
2004	14	6	99	1	49.4
2004	14	6	99	2	38.9
2004	14	6	99	3	26.8
2004	14	6	99	4	32.4
2004	14	6	99	5	29.3
2004	14	6	99	6	26.1
2004	14	6	99	7	37.0
2004	14	6	99	8	8.7
2004	14	6	99	99	31.1
2004	14	99	1	1	25.1
2004	14	99	1	2	26.7
2004	14	99	1	3	27.4
2004	14	99	1	4	23.9
2004	14	99	1	5	29.6
2004	14	99	1	6	22.1
2004	14	99	1	7	29.7
2004	14	99	1	8	5.1
2004	14	99	1	99	26.1
2004	14	99	2	1	38.1
2004	14	99	2	2	27.2
2004	14	99	2	3	18.0
2004	14	99	2	4	19.0
2004	14	99	2	5	19.4
2004	14	99	2	6	17.5
2004	14	99	2	7	22.7
2004	14	99	2	8	0.0
2004	14	99	2	99	21.2
2004	14	99	3	1	49.6
2004	14	99	3	2	39.7
2004	14	99	3	3	20.7
2004	14	99	3	4	15.8
2004	14	99	3	5	4.7
2004	14	99	3	6	4.4
2004	14	99	3	7	3.3
2004	14	99	3	8	0.0
2004	14	99	3	99	12.1
2004	14	99	99	1	34.4
2004	14	99	99	2	28.8
2004	14	99	99	3	19.9
2004	14	99	99	4	19.0
2004	14	99	99	5	18.9
2004	14	99	99	6	17.0
2004	14	99	99	7	24.0
2004	14	99	99	8	2.1
2004	14	99	99	99	20.7
2004	15	1	1	1	31.8
2004	15	1	1	2	19.3
2004	15	1	1	3	18.5
2004	15	1	1	4	8.8
2004	15	1	1	5	6.9
2004	15	1	1	6	5.5
2004	15	1	1	7	7.2
2004	15	1	1	8	0.0
2004	15	1	1	99	8.1
2004	15	1	2	1	22.8
2004	15	1	2	2	15.0
2004	15	1	2	3	15.3
2004	15	1	2	4	7.7
2004	15	1	2	5	7.2
2004	15	1	2	6	8.6
2004	15	1	2	7	14.9
2004	15	1	2	8	0.0
2004	15	1	2	99	10.8
2004	15	1	3	1	0.0
2004	15	1	3	2	17.6
2004	15	1	3	3	17.0
2004	15	1	3	4	11.0
2004	15	1	3	5	3.6
2004	15	1	3	6	9.0
2004	15	1	3	7	3.0
2004	15	1	3	8	0.0
2004	15	1	3	99	9.9
2004	15	1	99	1	24.6
2004	15	1	99	2	15.8
2004	15	1	99	3	16.1
2004	15	1	99	4	9.1
2004	15	1	99	5	6.2
2004	15	1	99	6	7.9
2004	15	1	99	7	10.0
2004	15	1	99	8	0.0
2004	15	1	99	99	10.1
2004	15	6	1	1	0.0
2004	15	6	1	2	66.0
2004	15	6	1	3	31.9
2004	15	6	1	4	0.0
2004	15	6	1	5	11.1
2004	15	6	1	6	17.4
2004	15	6	1	7	12.9
2004	15	6	1	8	0.0
2004	15	6	1	99	14.4
2004	15	6	2	1	46.0
2004	15	6	2	2	32.4
2004	15	6	2	3	27.9
2004	15	6	2	4	25.5
2004	15	6	2	5	21.8
2004	15	6	2	6	17.6
2004	15	6	2	7	10.9
2004	15	6	2	8	0.0
2004	15	6	2	99	22.9
2004	15	6	3	1	0.0
2004	15	6	3	2	36.6
2004	15	6	3	3	26.7
2004	15	6	3	4	20.8
2004	15	6	3	5	15.7
2004	15	6	3	6	6.5
2004	15	6	3	7	0.0
2004	15	6	3	8	0.0
2004	15	6	3	99	20.1
2004	15	6	99	1	46.0
2004	15	6	99	2	34.4
2004	15	6	99	3	27.3
2004	15	6	99	4	22.3
2004	15	6	99	5	18.7
2004	15	6	99	6	15.2
2004	15	6	99	7	10.5
2004	15	6	99	8	0.0
2004	15	6	99	99	20.7
2004	15	99	1	1	31.8
2004	15	99	1	2	25.9
2004	15	99	1	3	23.0
2004	15	99	1	4	5.7
2004	15	99	1	5	8.5
2004	15	99	1	6	10.7
2004	15	99	1	7	9.8
2004	15	99	1	8	0.0
2004	15	99	1	99	10.8
2004	15	99	2	1	27.7
2004	15	99	2	2	22.1
2004	15	99	2	3	20.4
2004	15	99	2	4	15.4
2004	15	99	2	5	13.5
2004	15	99	2	6	12.3
2004	15	99	2	7	13.5
2004	15	99	2	8	0.0
2004	15	99	2	99	15.7
2004	15	99	3	1	0.0
2004	15	99	3	2	28.9
2004	15	99	3	3	22.5
2004	15	99	3	4	15.8
2004	15	99	3	5	9.8
2004	15	99	3	6	8.0
2004	15	99	3	7	2.0
2004	15	99	3	8	0.0
2004	15	99	3	99	15.1
2004	15	99	99	1	28.3
2004	15	99	99	2	24.3
2004	15	99	99	3	21.5
2004	15	99	99	4	15.1
2004	15	99	99	5	11.9
2004	15	99	99	6	10.9
2004	15	99	99	7	10.2
2004	15	99	99	8	0.0
2004	15	99	99	99	14.7
2004	16	1	1	1	5.1
2004	16	1	1	2	6.8
2004	16	1	1	3	21.2
2004	16	1	1	4	12.7
2004	16	1	1	5	3.8
2004	16	1	1	6	7.2
2004	16	1	1	7	4.3
2004	16	1	1	8	0.0
2004	16	1	1	99	6.5
2004	16	1	2	1	4.3
2004	16	1	2	2	5.7
2004	16	1	2	3	6.2
2004	16	1	2	4	5.7
2004	16	1	2	5	3.8
2004	16	1	2	6	2.0
2004	16	1	2	7	0.0
2004	16	1	2	8	0.0
2004	16	1	2	99	4.3
2004	16	1	3	2	29.7
2004	16	1	3	3	7.0
2004	16	1	3	4	24.0
2004	16	1	3	5	2.7
2004	16	1	3	6	0.0
2004	16	1	3	7	0.0
2004	16	1	3	8	0.0
2004	16	1	3	99	6.4
2004	16	1	99	1	4.5
2004	16	1	99	2	7.5
2004	16	1	99	3	8.2
2004	16	1	99	4	9.1
2004	16	1	99	5	3.7
2004	16	1	99	6	4.4
2004	16	1	99	7	3.4
2004	16	1	99	8	0.0
2004	16	1	99	99	5.3
2004	16	6	1	1	0.0
2004	16	6	1	2	0.0
2004	16	6	1	3	0.0
2004	16	6	1	4	10.1
2004	16	6	1	5	10.6
2004	16	6	1	6	21.0
2004	16	6	1	7	5.2
2004	16	6	1	8	0.0
2004	16	6	1	99	13.2
2004	16	6	2	1	33.7
2004	16	6	2	2	18.4
2004	16	6	2	3	22.8
2004	16	6	2	4	17.5
2004	16	6	2	5	17.4
2004	16	6	2	6	2.7
2004	16	6	2	7	0.0
2004	16	6	2	8	0.0
2004	16	6	2	99	17.3
2004	16	6	3	2	51.2
2004	16	6	3	3	14.2
2004	16	6	3	4	9.3
2004	16	6	3	5	3.2
2004	16	6	3	6	3.7
2004	16	6	3	7	34.1
2004	16	6	3	8	0.0
2004	16	6	3	99	11.1
2004	16	6	99	1	32.7
2004	16	6	99	2	24.3
2004	16	6	99	3	19.1
2004	16	6	99	4	14.0
2004	16	6	99	5	13.4
2004	16	6	99	6	9.5
2004	16	6	99	7	7.1
2004	16	6	99	8	0.0
2004	16	6	99	99	15.0
2004	16	99	1	1	4.8
2004	16	99	1	2	6.8
2004	16	99	1	3	17.8
2004	16	99	1	4	12.2
2004	16	99	1	5	5.7
2004	16	99	1	6	10.7
2004	16	99	1	7	4.5
2004	16	99	1	8	0.0
2004	16	99	1	99	8.0
2004	16	99	2	1	15.5
2004	16	99	2	2	10.2
2004	16	99	2	3	11.9
2004	16	99	2	4	9.3
2004	16	99	2	5	8.6
2004	16	99	2	6	2.2
2004	16	99	2	7	0.0
2004	16	99	2	8	0.0
2004	16	99	2	99	8.7
2004	16	99	3	2	42.6
2004	16	99	3	3	11.2
2004	16	99	3	4	14.9
2004	16	99	3	5	2.9
2004	16	99	3	6	1.9
2004	16	99	3	7	9.5
2004	16	99	3	8	0.0
2004	16	99	3	99	8.8
2004	16	99	99	1	13.7
2004	16	99	99	2	13.6
2004	16	99	99	3	12.3
2004	16	99	99	4	10.8
2004	16	99	99	5	7.0
2004	16	99	99	6	6.0
2004	16	99	99	7	4.0
2004	16	99	99	8	0.0
2004	16	99	99	99	8.5
2004	17	1	1	1	26.3
2004	17	1	1	2	40.2
2004	17	1	1	3	25.3
2004	17	1	1	4	13.9
2004	17	1	1	5	1.6
2004	17	1	1	6	4.7
2004	17	1	1	7	24.7
2004	17	1	1	8	0.0
2004	17	1	1	99	14.0
2004	17	1	2	1	17.0
2004	17	1	2	2	10.8
2004	17	1	2	3	7.1
2004	17	1	2	4	6.5
2004	17	1	2	5	4.9
2004	17	1	2	6	5.1
2004	17	1	2	7	3.9
2004	17	1	2	8	0.0
2004	17	1	2	99	6.4
2004	17	1	3	2	2.5
2004	17	1	3	3	8.2
2004	17	1	3	4	0.0
2004	17	1	3	5	1.4
2004	17	1	3	6	2.6
2004	17	1	3	7	4.3
2004	17	1	3	8	0.0
2004	17	1	3	99	3.1
2004	17	1	99	1	19.5
2004	17	1	99	2	11.3
2004	17	1	99	3	8.6
2004	17	1	99	4	5.6
2004	17	1	99	5	3.8
2004	17	1	99	6	4.7
2004	17	1	99	7	6.1
2004	17	1	99	8	0.0
2004	17	1	99	99	6.4
2004	17	6	1	1	71.2
2004	17	6	1	2	100.0
2004	17	6	1	3	20.8
2004	17	6	1	4	54.3
2004	17	6	1	5	34.9
2004	17	6	1	6	18.9
2004	17	6	1	7	5.5
2004	17	6	1	8	0.0
2004	17	6	1	99	25.9
2004	17	6	2	1	17.3
2004	17	6	2	2	18.4
2004	17	6	2	3	9.8
2004	17	6	2	4	9.0
2004	17	6	2	5	13.2
2004	17	6	2	6	4.6
2004	17	6	2	7	8.9
2004	17	6	2	8	0.0
2004	17	6	2	99	10.7
2004	17	6	3	1	0.0
2004	17	6	3	2	17.0
2004	17	6	3	3	12.5
2004	17	6	3	4	10.8
2004	17	6	3	5	4.5
2004	17	6	3	6	7.8
2004	17	6	3	7	7.3
2004	17	6	3	8	0.0
2004	17	6	3	99	9.5
2004	17	6	99	1	24.7
2004	17	6	99	2	18.4
2004	17	6	99	3	11.6
2004	17	6	99	4	11.5
2004	17	6	99	5	11.5
2004	17	6	99	6	6.4
2004	17	6	99	7	8.2
2004	17	6	99	8	0.0
2004	17	6	99	99	11.3
2004	17	99	1	1	37.9
2004	17	99	1	2	44.3
2004	17	99	1	3	23.7
2004	17	99	1	4	23.9
2004	17	99	1	5	12.3
2004	17	99	1	6	9.7
2004	17	99	1	7	14.3
2004	17	99	1	8	0.0
2004	17	99	1	99	18.1
2004	17	99	2	1	17.1
2004	17	99	2	2	14.1
2004	17	99	2	3	8.2
2004	17	99	2	4	7.3
2004	17	99	2	5	8.3
2004	17	99	2	6	4.9
2004	17	99	2	7	6.0
2004	17	99	2	8	0.0
2004	17	99	2	99	8.1
2004	17	99	3	1	0.0
2004	17	99	3	2	11.1
2004	17	99	3	3	10.7
2004	17	99	3	4	5.9
2004	17	99	3	5	3.0
2004	17	99	3	6	5.2
2004	17	99	3	7	5.0
2004	17	99	3	8	0.0
2004	17	99	3	99	6.5
2004	17	99	99	1	21.6
2004	17	99	99	2	14.6
2004	17	99	99	3	9.9
2004	17	99	99	4	7.9
2004	17	99	99	5	7.1
2004	17	99	99	6	5.4
2004	17	99	99	7	7.0
2004	17	99	99	8	0.0
2004	17	99	99	99	8.5
2004	18	1	1	1	22.0
2004	18	1	1	2	14.3
2004	18	1	1	3	22.6
2004	18	1	1	4	8.5
2004	18	1	1	5	8.8
2004	18	1	1	6	8.7
2004	18	1	1	7	11.3
2004	18	1	1	8	0.0
2004	18	1	1	99	10.6
2004	18	1	2	1	17.7
2004	18	1	2	2	13.7
2004	18	1	2	3	9.3
2004	18	1	2	4	10.1
2004	18	1	2	5	9.4
2004	18	1	2	6	7.9
2004	18	1	2	7	3.3
2004	18	1	2	8	0.0
2004	18	1	2	99	10.1
2004	18	1	3	1	40.9
2004	18	1	3	2	42.3
2004	18	1	3	3	24.2
2004	18	1	3	4	4.9
2004	18	1	3	5	4.4
2004	18	1	3	6	1.3
2004	18	1	3	7	0.0
2004	18	1	3	8	0.0
2004	18	1	3	99	8.2
2004	18	1	99	1	19.5
2004	18	1	99	2	16.1
2004	18	1	99	3	16.1
2004	18	1	99	4	8.2
2004	18	1	99	5	8.2
2004	18	1	99	6	6.6
2004	18	1	99	7	7.5
2004	18	1	99	8	0.0
2004	18	1	99	99	9.9
2004	18	6	1	1	16.6
2004	18	6	1	2	32.3
2004	18	6	1	3	29.3
2004	18	6	1	4	12.1
2004	18	6	1	5	32.6
2004	18	6	1	6	20.7
2004	18	6	1	7	29.9
2004	18	6	1	8	13.2
2004	18	6	1	99	25.7
2004	18	6	2	1	30.3
2004	18	6	2	2	23.1
2004	18	6	2	3	23.3
2004	18	6	2	4	21.8
2004	18	6	2	5	23.7
2004	18	6	2	6	21.4
2004	18	6	2	7	4.2
2004	18	6	2	8	0.0
2004	18	6	2	99	22.7
2004	18	6	3	2	24.0
2004	18	6	3	3	20.7
2004	18	6	3	4	11.2
2004	18	6	3	5	5.2
2004	18	6	3	6	1.2
2004	18	6	3	7	0.0
2004	18	6	3	8	0.0
2004	18	6	3	99	9.9
2004	18	6	99	1	28.0
2004	18	6	99	2	25.0
2004	18	6	99	3	22.8
2004	18	6	99	4	15.1
2004	18	6	99	5	19.5
2004	18	6	99	6	13.5
2004	18	6	99	7	16.8
2004	18	6	99	8	6.5
2004	18	6	99	99	19.0
2004	18	99	1	1	20.3
2004	18	99	1	2	22.3
2004	18	99	1	3	24.9
2004	18	99	1	4	10.0
2004	18	99	1	5	16.0
2004	18	99	1	6	12.5
2004	18	99	1	7	16.7
2004	18	99	1	8	5.7
2004	18	99	1	99	15.6
2004	18	99	2	1	22.7
2004	18	99	2	2	17.2
2004	18	99	2	3	15.5
2004	18	99	2	4	13.7
2004	18	99	2	5	14.5
2004	18	99	2	6	11.5
2004	18	99	2	7	3.6
2004	18	99	2	8	0.0
2004	18	99	2	99	14.6
2004	18	99	3	1	40.9
2004	18	99	3	2	29.6
2004	18	99	3	3	22.3
2004	18	99	3	4	8.0
2004	18	99	3	5	4.8
2004	18	99	3	6	1.2
2004	18	99	3	7	0.0
2004	18	99	3	8	0.0
2004	18	99	3	99	9.0
2004	18	99	99	1	22.6
2004	18	99	99	2	19.9
2004	18	99	99	3	19.2
2004	18	99	99	4	10.9
2004	18	99	99	5	12.5
2004	18	99	99	6	8.9
2004	18	99	99	7	10.4
2004	18	99	99	8	2.6
2004	18	99	99	99	13.4
2004	19	1	1	1	27.9
2004	19	1	1	2	12.6
2004	19	1	1	3	0.0
2004	19	1	1	4	4.3
2004	19	1	1	5	4.7
2004	19	1	1	6	2.3
2004	19	1	1	7	2.2
2004	19	1	1	8	0.0
2004	19	1	1	99	4.4
2004	19	1	2	1	12.6
2004	19	1	2	2	12.5
2004	19	1	2	3	3.5
2004	19	1	2	4	1.2
2004	19	1	2	5	2.3
2004	19	1	2	6	4.9
2004	19	1	2	7	4.1
2004	19	1	2	8	0.0
2004	19	1	2	99	4.0
2004	19	1	3	2	28.7
2004	19	1	3	3	14.0
2004	19	1	3	4	2.5
2004	19	1	3	5	0.7
2004	19	1	3	6	2.9
2004	19	1	3	7	1.3
2004	19	1	3	8	0.0
2004	19	1	3	99	5.9
2004	19	1	99	1	18.6
2004	19	1	99	2	17.9
2004	19	1	99	3	6.2
2004	19	1	99	4	1.9
2004	19	1	99	5	2.2
2004	19	1	99	6	3.6
2004	19	1	99	7	2.4
2004	19	1	99	8	0.0
2004	19	1	99	99	4.6
2004	19	6	1	1	87.5
2004	19	6	1	2	0.0
2004	19	6	1	3	5.6
2004	19	6	1	4	26.3
2004	19	6	1	5	5.2
2004	19	6	1	6	25.0
2004	19	6	1	7	4.3
2004	19	6	1	8	33.0
2004	19	6	1	99	16.9
2004	19	6	2	1	25.1
2004	19	6	2	2	12.5
2004	19	6	2	3	14.1
2004	19	6	2	4	21.3
2004	19	6	2	5	12.4
2004	19	6	2	6	14.3
2004	19	6	2	7	6.4
2004	19	6	2	8	100.0
2004	19	6	2	99	14.8
2004	19	6	3	2	20.7
2004	19	6	3	3	17.1
2004	19	6	3	4	10.9
2004	19	6	3	5	2.6
2004	19	6	3	6	4.9
2004	19	6	3	7	0.0
2004	19	6	3	8	0.0
2004	19	6	3	99	9.4
2004	19	6	99	1	36.5
2004	19	6	99	2	13.4
2004	19	6	99	3	14.7
2004	19	6	99	4	17.4
2004	19	6	99	5	8.4
2004	19	6	99	6	13.9
2004	19	6	99	7	4.2
2004	19	6	99	8	50.0
2004	19	6	99	99	13.3
2004	19	99	1	1	41.1
2004	19	99	1	2	10.0
2004	19	99	1	3	2.9
2004	19	99	1	4	12.4
2004	19	99	1	5	4.8
2004	19	99	1	6	8.4
2004	19	99	1	7	2.5
2004	19	99	1	8	16.0
2004	19	99	1	99	7.7
2004	19	99	2	1	18.2
2004	19	99	2	2	12.5
2004	19	99	2	3	8.6
2004	19	99	2	4	8.1
2004	19	99	2	5	5.8
2004	19	99	2	6	8.8
2004	19	99	2	7	4.6
2004	19	99	2	8	30.7
2004	19	99	2	99	8.2
2004	19	99	3	2	26.5
2004	19	99	3	3	15.9
2004	19	99	3	4	6.3
2004	19	99	3	5	1.5
2004	19	99	3	6	3.6
2004	19	99	3	7	1.1
2004	19	99	3	8	0.0
2004	19	99	3	99	7.4
2004	19	99	99	1	25.4
2004	19	99	99	2	16.1
2004	19	99	99	3	10.7
2004	19	99	99	4	7.9
2004	19	99	99	5	4.4
2004	19	99	99	6	7.3
2004	19	99	99	7	2.8
2004	19	99	99	8	17.0
2004	19	99	99	99	7.9
2004	20	1	1	1	67.6
2004	20	1	1	2	18.3
2004	20	1	1	3	19.5
2004	20	1	1	4	2.2
2004	20	1	1	5	5.7
2004	20	1	1	6	5.5
2004	20	1	1	7	3.2
2004	20	1	1	8	0.0
2004	20	1	1	99	5.7
2004	20	1	2	1	18.6
2004	20	1	2	2	16.9
2004	20	1	2	3	9.7
2004	20	1	2	4	6.3
2004	20	1	2	5	2.8
2004	20	1	2	6	3.4
2004	20	1	2	7	3.6
2004	20	1	2	8	0.0
2004	20	1	2	99	5.8
2004	20	1	3	1	0.0
2004	20	1	3	2	18.1
