year	sexo	estud_gr	edad_gr	min_t	p20_t	p40_t	p60_t	p80_t	max_t	min_t2	p20_t2	p40_t2	p60_t2	p80_t2	max_t2
1996	1	1	1	0	17	21	28	36	61	0	35	45	54	61	89
1996	1	1	2	18	41	52	61	71	86	60	78	83	88	92	100
1996	1	1	3	14	48	57	66	76	95	57	83	88	90	94	100
1996	1	1	4	37	56	70	75	82	93	68	87	90	93	97	100
1996	1	1	5	37	70	76	83	87	93	71	90	92	94	95	98
1996	1	1	6	58	68	75	80	86	92	77	84	87	90	92	96
1996	1	1	7	31	39	46	51	56	68	35	48	53	57	62	73
1996	1	1	8	0	1	1	2	2	16	0	1	1	2	2	16
1996	1	1	99	31	39	43	46	48	51	41	47	53	55	56	64
1996	1	2	1	5	10	13	16	19	30	11	17	22	26	31	41
1996	1	2	2	30	37	41	47	52	66	47	57	62	65	69	78
1996	1	2	3	54	65	73	77	83	93	80	89	92	93	95	99
1996	1	2	4	62	78	83	87	91	97	89	95	96	98	99	100
1996	1	2	5	79	83	86	89	94	98	89	95	96	98	99	100
1996	1	2	6	68	84	86	88	93	100	80	91	94	96	97	100
1996	1	2	7	34	49	54	61	71	90	43	53	59	68	77	91
1996	1	2	8	0	0	1	4	6	13	0	0	1	4	7	13
1996	1	2	99	48	56	59	63	67	75	65	71	72	75	77	81
1996	1	3	1	0	0	0	0	0	100	0	0	0	0	28	100
1996	1	3	2	0	8	12	16	23	39	2	23	29	36	48	71
1996	1	3	3	16	43	48	60	63	86	49	66	73	77	82	96
1996	1	3	4	41	79	83	87	93	100	80	93	95	98	100	100
1996	1	3	5	82	93	95	97	99	100	93	97	99	100	100	100
1996	1	3	6	89	92	95	98	100	100	90	97	99	100	100	100
1996	1	3	7	39	60	71	79	85	94	39	66	75	80	88	95
1996	1	3	8	0	0	7	12	20	36	0	0	7	12	20	36
1996	1	3	99	53	66	69	72	74	79	69	76	78	80	82	88
1996	1	99	1	5	11	14	17	21	30	11	20	27	30	33	43
1996	1	99	2	25	35	41	46	51	61	50	60	62	65	69	74
1996	1	99	3	49	59	67	73	77	84	80	86	88	90	92	94
1996	1	99	4	59	73	79	84	89	95	87	94	95	96	97	99
1996	1	99	5	72	79	83	88	91	96	91	93	94	96	97	99
1996	1	99	6	68	74	80	84	88	93	82	88	90	92	94	96
1996	1	99	7	34	43	50	53	59	68	38	51	56	59	64	71
1996	1	99	8	0	1	2	2	3	16	0	1	2	2	3	16
1996	1	99	99	44	49	53	56	58	63	53	61	64	65	67	70
1996	6	1	1	0	4	12	20	30	58	0	26	33	43	56	79
1996	6	1	2	0	19	29	35	45	68	0	50	64	70	77	100
1996	6	1	3	0	13	21	28	39	70	17	32	46	54	59	85
1996	6	1	4	7	18	25	29	40	70	18	35	43	49	57	83
1996	6	1	5	14	23	30	33	40	65	22	36	42	47	52	73
1996	6	1	6	11	20	22	28	33	61	19	26	31	34	39	66
1996	6	1	7	4	10	13	15	20	54	4	13	15	17	22	56
1996	6	1	8	0	0	1	1	1	9	0	0	1	1	1	9
1996	6	1	99	7	12	13	15	19	34	10	16	18	21	25	37
1996	6	2	1	1	4	6	8	12	19	6	12	16	21	26	37
1996	6	2	2	14	24	26	30	35	51	36	46	52	56	61	71
1996	6	2	3	23	37	43	46	55	70	47	64	69	73	77	84
1996	6	2	4	24	34	38	42	49	71	37	54	59	62	67	81
1996	6	2	5	21	37	42	45	50	65	35	52	58	62	66	79
1996	6	2	6	20	30	35	41	46	60	32	38	44	50	56	74
1996	6	2	7	7	15	20	26	36	100	7	15	23	31	41	100
1996	6	2	8	0	0	0	2	5	39	0	0	0	2	5	39
1996	6	2	99	20	27	30	33	36	52	39	47	48	52	53	64
1996	6	3	1	0	0	0	0	0	33	0	0	0	0	61	100
1996	6	3	2	0	11	18	23	30	49	16	43	48	53	57	85
1996	6	3	3	27	41	47	55	61	76	56	74	79	84	88	96
1996	6	3	4	43	61	68	76	81	88	75	84	86	89	92	100
1996	6	3	5	57	73	79	82	86	95	73	83	86	90	93	99
1996	6	3	6	34	70	74	84	91	100	37	73	81	86	91	100
1996	6	3	7	0	39	50	57	65	94	0	47	55	59	67	94
1996	6	3	8	0	0	0	2	9	30	0	0	0	2	9	30
1996	6	3	99	42	52	56	60	63	78	60	72	74	76	77	88
1996	6	99	1	1	4	7	10	13	19	7	14	17	22	28	39
1996	6	99	2	14	23	25	28	33	51	37	47	52	55	60	70
1996	6	99	3	25	35	40	45	54	67	56	63	68	71	77	83
1996	6	99	4	27	36	41	46	53	73	43	56	60	64	70	82
1996	6	99	5	25	36	41	46	51	62	41	50	54	59	64	79
1996	6	99	6	16	26	30	35	38	62	25	34	37	41	46	67
1996	6	99	7	6	13	15	18	22	53	8	15	17	19	24	55
1996	6	99	8	0	0	1	1	2	9	0	1	1	1	2	9
1996	6	99	99	16	21	23	27	30	40	24	33	35	37	40	48
1996	99	1	1	0	12	20	24	31	57	4	34	41	50	58	71
1996	99	1	2	14	33	45	52	57	73	36	72	76	79	82	100
1996	99	1	3	7	37	45	49	58	63	48	64	68	74	78	87
1996	99	1	4	25	43	48	55	64	78	50	65	69	73	77	88
1996	99	1	5	35	47	53	57	63	74	53	62	66	70	73	84
1996	99	1	6	35	43	48	53	58	69	50	55	58	60	64	76
1996	99	1	7	19	25	29	32	35	59	23	29	33	36	40	62
1996	99	1	8	0	1	1	1	2	12	0	1	1	1	2	12
1996	99	1	99	19	24	27	30	31	41	27	31	34	36	40	45
1996	99	2	1	3	8	9	12	17	22	9	15	18	24	28	36
1996	99	2	2	24	31	35	39	45	60	44	53	58	60	63	74
1996	99	2	3	43	50	58	63	70	80	67	76	80	83	85	92
1996	99	2	4	47	57	62	65	70	86	70	76	77	81	84	91
1996	99	2	5	57	63	66	69	71	79	68	75	78	80	83	87
1996	99	2	6	54	62	64	67	72	85	64	70	72	75	79	87
1996	99	2	7	27	39	43	48	53	73	33	43	46	52	58	75
1996	99	2	8	0	0	2	3	6	18	0	0	2	4	6	18
1996	99	2	99	34	43	46	49	54	62	54	60	62	63	65	72
1996	99	3	1	0	0	0	0	0	100	0	0	0	0	56	100
1996	99	3	2	4	10	17	20	28	46	18	39	42	47	53	60
1996	99	3	3	27	44	49	55	60	78	54	73	77	80	83	92
1996	99	3	4	50	71	75	80	83	90	80	89	90	92	93	100
1996	99	3	5	77	84	86	89	91	94	88	91	92	95	96	99
1996	99	3	6	56	83	89	91	92	100	58	88	92	93	96	100
1996	99	3	7	36	54	64	69	77	88	40	58	66	72	79	89
1996	99	3	8	0	2	5	8	13	24	0	2	5	8	13	24
1996	99	3	99	53	59	63	65	68	77	67	73	76	78	79	85
1996	99	99	1	3	8	10	13	17	24	10	17	21	26	31	40
1996	99	99	2	23	30	34	38	42	56	46	55	57	60	63	70
1996	99	99	3	39	46	55	59	66	74	69	75	77	80	84	88
1996	99	99	4	45	58	61	65	71	84	69	76	78	80	84	90
1996	99	99	5	49	60	63	66	71	77	68	72	75	77	81	87
1996	99	99	6	43	52	56	60	64	72	55	62	64	67	69	78
1996	99	99	7	21	28	32	36	38	58	25	33	37	40	42	61
1996	99	99	8	0	1	1	2	2	12	0	1	1	2	2	12
1996	99	99	99	30	35	38	41	42	51	38	48	49	51	53	59
1997	1	1	1	0	13	20	29	34	68	8	28	41	48	59	85
1997	1	1	2	22	47	58	63	74	91	61	77	82	89	92	100
1997	1	1	3	27	56	62	70	80	90	37	81	87	90	93	100
1997	1	1	4	48	63	70	80	87	100	75	85	89	93	96	100
1997	1	1	5	58	71	78	82	87	95	78	90	91	94	95	98
1997	1	1	6	57	70	76	83	85	92	74	84	87	90	91	94
1997	1	1	7	33	41	45	54	58	66	38	47	53	58	62	72
1997	1	1	8	0	1	1	1	2	12	0	1	1	1	2	12
1997	1	1	99	35	39	42	46	48	51	37	45	51	53	55	63
1997	1	2	1	6	10	12	15	18	25	11	17	21	24	29	37
1997	1	2	2	29	38	45	50	58	66	41	58	62	65	69	76
1997	1	2	3	51	69	75	78	86	93	82	90	92	95	96	100
1997	1	2	4	68	78	84	87	91	96	92	95	97	98	99	100
1997	1	2	5	76	83	86	90	92	97	92	95	96	97	98	100
1997	1	2	6	75	82	87	89	93	100	85	91	94	96	97	100
1997	1	2	7	38	53	59	63	70	89	43	56	62	70	76	90
1997	1	2	8	0	0	2	5	8	18	0	0	2	5	8	18
1997	1	2	99	48	59	61	63	70	75	67	72	73	75	77	81
1997	1	3	1	0	0	0	0	60	100	0	0	0	10	100	100
1997	1	3	2	0	9	15	21	25	39	0	25	30	38	44	74
1997	1	3	3	8	43	51	57	71	100	51	68	75	79	84	100
1997	1	3	4	52	74	81	87	91	100	75	89	94	98	100	100
1997	1	3	5	88	93	95	96	98	100	90	98	99	100	100	100
1997	1	3	6	75	94	95	97	100	100	80	95	98	100	100	100
1997	1	3	7	16	64	70	79	84	100	16	67	73	82	84	100
1997	1	3	8	0	2	9	16	22	57	0	2	9	16	22	57
1997	1	3	99	55	67	70	72	76	83	68	76	78	81	83	88
1997	1	99	1	6	11	13	17	18	28	12	20	23	27	33	43
1997	1	99	2	28	37	43	49	54	65	44	59	62	65	68	73
1997	1	99	3	51	66	69	74	79	89	82	85	88	91	92	96
1997	1	99	4	62	75	80	84	88	94	88	94	95	96	97	98
1997	1	99	5	72	82	84	87	91	95	91	93	94	96	97	98
1997	1	99	6	68	77	80	87	89	93	80	88	90	92	93	96
1997	1	99	7	35	45	51	55	60	69	39	52	56	60	65	74
1997	1	99	8	0	2	2	2	3	13	0	2	2	2	3	13
1997	1	99	99	44	50	54	56	59	64	55	61	63	65	67	70
1997	6	1	1	0	3	13	19	24	55	0	20	33	43	55	100
1997	6	1	2	0	23	32	43	47	67	8	39	60	67	72	82
1997	6	1	3	4	16	26	32	42	100	10	39	48	56	63	100
1997	6	1	4	3	20	26	35	41	100	5	39	46	54	59	100
1997	6	1	5	13	24	31	35	40	65	16	39	42	48	54	76
1997	6	1	6	11	19	25	30	37	65	15	28	32	37	42	69
1997	6	1	7	5	11	14	17	22	50	7	13	17	19	23	53
1997	6	1	8	0	0	1	1	1	6	0	0	1	1	1	6
1997	6	1	99	8	11	13	16	19	33	11	17	18	21	24	36
1997	6	2	1	2	4	6	9	11	22	6	10	15	20	24	31
1997	6	2	2	8	23	26	32	37	55	28	45	51	55	60	71
1997	6	2	3	26	36	44	49	59	71	54	65	71	74	77	86
1997	6	2	4	27	37	42	48	52	64	40	56	61	64	68	77
1997	6	2	5	12	37	42	47	52	64	34	54	57	61	66	80
1997	6	2	6	0	31	36	41	50	66	28	39	46	52	58	76
1997	6	2	7	3	14	20	27	38	100	3	17	23	31	39	100
1997	6	2	8	0	0	0	1	5	35	0	0	0	2	5	35
1997	6	2	99	18	28	33	35	38	54	33	47	49	52	54	65
1997	6	3	1	0	0	0	49	55	100	0	0	0	52	81	100
1997	6	3	2	5	14	20	23	35	50	25	43	48	55	62	88
1997	6	3	3	24	42	47	52	62	84	65	74	80	84	88	94
1997	6	3	4	44	62	71	75	81	95	73	86	88	91	93	100
1997	6	3	5	61	72	78	82	86	95	75	84	88	91	94	100
1997	6	3	6	41	71	78	82	89	100	49	77	82	87	91	100
1997	6	3	7	0	34	46	56	68	95	0	38	47	56	70	100
1997	6	3	8	0	0	0	0	9	28	0	0	0	0	9	28
1997	6	3	99	47	52	56	60	65	78	66	72	75	77	79	85
1997	6	99	1	3	5	7	9	11	22	9	12	16	23	27	35
1997	6	99	2	9	22	26	31	35	50	31	47	52	56	59	69
1997	6	99	3	29	36	41	48	58	73	53	66	69	73	77	85
1997	6	99	4	29	38	45	50	55	67	44	59	65	67	71	80
1997	6	99	5	25	38	43	48	53	66	40	52	56	60	67	80
1997	6	99	6	13	27	33	37	42	64	23	35	39	44	49	68
1997	6	99	7	6	13	17	19	23	49	7	15	19	21	25	53
1997	6	99	8	0	0	1	1	2	6	0	0	1	1	2	6
1997	6	99	99	14	22	24	28	31	41	21	34	36	38	41	48
1997	99	1	1	0	11	20	23	31	56	9	29	39	46	56	74
1997	99	1	2	20	40	47	54	61	83	47	70	75	78	82	90
1997	99	1	3	20	41	47	51	62	81	41	65	73	75	79	92
1997	99	1	4	27	46	51	60	66	100	53	66	70	72	79	100
1997	99	1	5	35	47	54	58	66	76	45	64	67	71	75	86
1997	99	1	6	36	45	49	55	58	72	45	55	57	61	64	78
1997	99	1	7	20	24	31	33	37	52	23	31	33	37	41	58
1997	99	1	8	0	1	1	1	1	9	0	1	1	1	1	9
1997	99	1	99	20	24	26	30	32	39	25	31	34	35	38	43
1997	99	2	1	4	7	9	11	14	23	10	14	17	22	27	34
1997	99	2	2	22	32	36	42	46	60	35	54	57	60	64	73
1997	99	2	3	40	53	60	64	72	82	69	79	82	84	87	92
1997	99	2	4	49	58	63	67	72	80	67	77	79	82	84	90
1997	99	2	5	54	63	66	69	73	79	68	76	78	80	83	89
1997	99	2	6	57	61	65	68	72	80	61	70	73	77	79	86
1997	99	2	7	28	40	44	48	55	69	34	44	48	52	58	70
1997	99	2	8	0	0	2	4	7	18	0	0	2	4	7	18
1997	99	2	99	37	44	47	49	55	65	53	60	62	64	66	73
1997	99	3	1	0	0	0	19	57	100	0	0	7	53	87	100
1997	99	3	2	3	15	19	22	29	43	25	36	43	48	54	79
1997	99	3	3	24	44	49	55	64	83	66	73	78	83	85	92
1997	99	3	4	56	69	75	79	83	96	81	87	91	93	94	100
1997	99	3	5	80	84	85	89	90	96	86	91	93	95	96	100
1997	99	3	6	72	85	88	91	93	99	76	89	91	93	96	100
1997	99	3	7	16	59	63	67	72	94	16	60	65	69	75	94
1997	99	3	8	0	3	7	10	14	38	0	3	7	10	14	38
1997	99	3	99	52	60	63	65	70	77	70	74	77	79	80	85
1997	99	99	1	5	8	11	13	15	24	11	17	19	25	30	39
1997	99	99	2	23	31	36	40	43	56	40	54	56	61	63	69
1997	99	99	3	41	52	56	61	67	82	72	77	79	81	84	91
1997	99	99	4	46	58	63	67	72	81	69	76	80	82	85	90
1997	99	99	5	49	60	64	67	73	79	66	73	76	78	81	89
1997	99	99	6	46	53	57	62	64	76	56	62	65	68	71	79
1997	99	99	7	21	28	34	37	41	52	24	34	38	41	43	58
1997	99	99	8	0	1	1	2	2	9	0	1	1	2	2	9
1997	99	99	99	31	36	39	42	44	52	38	48	49	51	53	59
1998	1	1	1	0	13	18	30	40	81	0	24	41	48	61	81
1998	1	1	2	32	47	59	70	82	100	62	79	83	89	94	100
1998	1	1	3	25	58	68	74	80	94	43	84	87	90	94	100
1998	1	1	4	43	64	70	77	82	96	66	84	88	91	95	100
1998	1	1	5	63	73	78	85	89	96	81	90	91	93	95	98
1998	1	1	6	58	70	77	83	87	93	72	83	86	89	92	97
1998	1	1	7	31	42	47	53	57	72	37	47	53	58	61	76
1998	1	1	8	0	1	1	2	2	10	0	1	1	2	2	10
1998	1	1	99	33	40	43	45	48	51	37	45	50	52	54	62
1998	1	2	1	2	11	13	16	24	35	7	18	20	26	32	44
1998	1	2	2	33	39	46	50	58	73	46	56	62	66	69	75
1998	1	2	3	54	70	77	83	87	96	82	89	92	93	96	99
1998	1	2	4	70	80	85	89	94	96	90	95	97	98	98	99
1998	1	2	5	76	85	88	92	94	96	92	95	96	97	98	100
1998	1	2	6	73	82	86	91	93	95	79	91	93	95	97	100
1998	1	2	7	31	54	60	64	69	87	41	61	64	70	74	92
1998	1	2	8	0	0	2	4	7	32	0	0	2	4	7	32
1998	1	2	99	50	60	64	67	72	76	68	72	74	76	78	83
1998	1	3	1	0	0	0	0	0	0	0	0	0	0	100	100
1998	1	3	2	0	11	15	18	26	57	10	22	31	44	51	69
1998	1	3	3	32	43	52	61	66	84	56	69	72	80	88	97
1998	1	3	4	54	78	84	90	94	100	82	94	97	98	100	100
1998	1	3	5	75	91	94	95	98	100	89	95	98	100	100	100
1998	1	3	6	72	90	93	95	99	100	75	94	97	99	100	100
1998	1	3	7	7	68	75	81	85	100	7	72	77	82	88	100
1998	1	3	8	0	3	9	14	21	55	0	3	9	14	21	55
1998	1	3	99	57	68	70	73	77	85	68	77	79	82	83	92
1998	1	99	1	4	12	14	18	26	36	9	18	25	31	36	46
1998	1	99	2	34	38	44	49	57	70	46	58	62	64	68	74
1998	1	99	3	54	67	71	75	82	88	80	85	88	90	92	97
1998	1	99	4	66	77	81	85	91	96	88	94	95	96	97	99
1998	1	99	5	72	83	85	89	92	95	90	94	95	96	97	99
1998	1	99	6	66	77	81	86	90	94	78	87	89	92	94	96
1998	1	99	7	32	46	52	57	60	72	36	53	57	61	64	75
1998	1	99	8	1	1	2	2	3	12	1	1	2	2	3	12
1998	1	99	99	47	50	55	58	60	65	55	62	64	66	68	70
1998	6	1	1	0	2	8	14	21	60	0	19	28	35	46	93
1998	6	1	2	0	17	27	37	48	75	13	44	59	67	74	100
1998	6	1	3	0	17	27	37	50	100	0	44	52	63	73	100
1998	6	1	4	0	20	27	35	42	73	0	36	44	50	56	76
1998	6	1	5	14	24	30	37	42	71	31	39	43	47	53	76
1998	6	1	6	14	19	24	29	34	56	17	26	32	35	41	63
1998	6	1	7	5	11	14	16	24	47	7	14	16	19	25	50
1998	6	1	8	0	0	1	1	1	3	0	0	1	1	1	3
1998	6	1	99	8	11	13	15	18	30	12	16	18	20	23	32
1998	6	2	1	1	5	6	9	11	23	2	10	14	19	23	34
1998	6	2	2	9	23	28	32	37	55	28	45	49	55	58	71
1998	6	2	3	31	37	44	52	63	70	56	64	68	74	81	89
1998	6	2	4	14	37	43	49	55	71	31	56	59	67	72	79
1998	6	2	5	24	39	43	48	54	61	39	54	57	63	67	72
1998	6	2	6	15	31	38	43	49	66	28	41	48	53	57	70
1998	6	2	7	0	15	20	28	33	60	0	19	23	30	35	60
1998	6	2	8	0	0	0	2	3	22	0	0	0	2	3	22
1998	6	2	99	19	30	34	38	42	55	32	46	49	52	54	65
1998	6	3	1	0	0	0	0	30	100	0	0	0	30	46	100
1998	6	3	2	9	17	21	27	37	52	32	47	50	57	63	85
1998	6	3	3	24	43	49	59	65	75	70	76	80	83	86	98
1998	6	3	4	44	64	69	74	79	94	78	83	87	91	95	100
1998	6	3	5	63	72	76	82	88	96	68	83	86	90	93	99
1998	6	3	6	53	75	79	83	89	100	56	77	83	87	92	100
1998	6	3	7	0	41	50	62	67	100	0	46	52	63	72	100
1998	6	3	8	0	0	0	1	13	34	0	0	0	1	13	34
1998	6	3	99	47	53	57	61	66	74	67	73	75	77	80	85
1998	6	99	1	1	5	7	10	12	24	2	11	16	21	25	35
1998	6	99	2	11	22	27	33	36	49	31	46	50	55	58	71
1998	6	99	3	30	37	45	49	61	68	51	66	70	74	79	87
1998	6	99	4	22	38	46	53	58	73	36	60	63	70	74	82
1998	6	99	5	25	40	43	50	55	65	42	53	56	63	67	76
1998	6	99	6	20	26	33	38	41	59	27	35	40	44	49	65
1998	6	99	7	6	13	16	19	25	47	9	16	19	22	26	51
1998	6	99	8	0	1	1	1	1	3	0	1	1	1	1	3
1998	6	99	99	15	23	25	29	32	40	22	35	36	38	42	47
1998	99	1	1	0	11	15	22	37	53	5	26	35	44	54	72
1998	99	1	2	23	38	49	55	67	85	50	65	75	79	84	100
1998	99	1	3	30	43	50	56	67	82	33	69	72	75	82	93
1998	99	1	4	18	45	51	58	62	82	45	65	68	72	76	88
1998	99	1	5	37	50	54	60	63	78	53	64	67	70	73	85
1998	99	1	6	34	45	51	54	58	69	43	54	58	60	64	75
1998	99	1	7	18	25	31	33	39	50	23	31	34	36	42	55
1998	99	1	8	0	1	1	1	2	6	0	1	1	1	2	6
1998	99	1	99	21	24	26	29	32	36	26	30	33	34	37	43
1998	99	2	1	2	8	10	13	17	26	4	14	18	23	28	38
1998	99	2	2	21	32	37	42	50	59	38	51	58	60	63	70
1998	99	2	3	42	54	62	68	75	83	72	77	80	84	87	93
1998	99	2	4	48	60	65	70	73	83	68	77	79	83	85	89
1998	99	2	5	54	65	66	70	75	78	71	76	78	81	83	86
1998	99	2	6	52	63	65	69	71	84	59	70	72	75	79	87
1998	99	2	7	25	40	44	49	53	74	31	44	49	54	57	74
1998	99	2	8	0	1	2	3	5	17	0	1	2	3	6	17
1998	99	2	99	36	46	50	53	58	66	51	62	63	64	67	73
1998	99	3	1	0	0	0	0	24	100	0	0	0	24	48	100
1998	99	3	2	9	16	20	24	34	50	29	41	44	50	58	76
1998	99	3	3	36	46	49	56	65	78	67	74	77	82	86	95
1998	99	3	4	54	71	76	79	83	95	85	89	91	93	96	100
1998	99	3	5	74	83	85	88	91	96	84	90	92	94	96	99
1998	99	3	6	73	84	88	90	93	97	75	89	92	93	95	98
1998	99	3	7	16	61	67	72	76	100	16	64	71	74	76	100
1998	99	3	8	0	3	8	10	14	36	0	3	8	10	14	36
1998	99	3	99	52	61	64	66	71	77	70	75	77	78	82	86
1998	99	99	1	3	9	10	14	20	28	5	16	20	26	31	40
1998	99	99	2	22	32	35	41	47	56	41	53	57	59	62	69
1998	99	99	3	43	52	58	62	72	78	66	76	79	83	85	90
1998	99	99	4	47	60	65	69	73	82	66	77	80	83	85	91
1998	99	99	5	49	61	66	69	73	79	70	73	76	79	82	86
1998	99	99	6	43	55	58	62	64	74	56	63	65	68	71	79
1998	99	99	7	19	29	35	37	41	51	24	35	38	40	44	56
1998	99	99	8	0	1	1	2	2	6	0	1	1	2	2	6
1998	99	99	99	31	37	40	43	45	53	38	48	49	52	53	59
1999	1	1	1	0	14	19	27	33	55	3	20	30	42	48	67
1999	1	1	2	27	55	61	71	80	100	51	78	83	87	93	100
1999	1	1	3	38	63	70	75	83	100	51	83	87	91	95	100
1999	1	1	4	37	69	75	81	88	100	67	85	89	92	96	100
1999	1	1	5	62	73	81	83	90	96	81	89	90	93	94	99
1999	1	1	6	57	71	78	84	88	94	73	83	87	91	92	97
1999	1	1	7	32	44	48	54	56	75	36	47	54	58	60	76
1999	1	1	8	0	1	1	2	3	7	0	1	1	2	3	7
1999	1	1	99	33	39	42	45	48	52	37	44	48	51	53	61
1999	1	2	1	7	12	15	19	26	39	11	20	23	28	35	49
1999	1	2	2	36	46	49	55	60	68	51	58	61	66	69	79
1999	1	2	3	57	73	79	83	88	96	83	90	93	94	95	100
1999	1	2	4	73	85	88	90	94	96	90	96	97	98	99	100
1999	1	2	5	81	86	90	92	95	99	92	96	96	97	98	100
1999	1	2	6	72	84	88	91	93	99	81	90	92	95	97	100
1999	1	2	7	34	51	58	63	72	80	37	53	64	70	75	82
1999	1	2	8	0	0	3	5	7	23	0	0	3	5	7	23
1999	1	2	99	54	63	67	70	74	80	65	73	76	78	79	83
1999	1	3	1	0	0	0	0	0	100	0	0	0	0	63	100
1999	1	3	2	0	16	20	27	38	72	14	32	36	44	55	76
1999	1	3	3	18	47	54	59	70	83	43	66	76	80	84	95
1999	1	3	4	59	79	85	90	94	100	74	92	96	97	99	100
1999	1	3	5	84	92	96	97	98	100	88	97	98	99	100	100
1999	1	3	6	81	90	93	97	100	100	86	93	96	99	100	100
1999	1	3	7	47	66	73	80	84	100	47	69	77	83	87	100
1999	1	3	8	0	7	12	18	27	61	0	7	12	19	27	61
1999	1	3	99	56	67	72	76	78	84	67	77	80	82	84	86
1999	1	99	1	7	14	16	21	27	40	10	21	26	30	36	50
1999	1	99	2	37	43	49	54	58	69	54	58	62	67	69	79
1999	1	99	3	55	67	72	78	84	90	80	85	88	91	92	95
1999	1	99	4	68	82	85	88	92	96	89	94	95	96	97	99
1999	1	99	5	77	83	88	90	93	98	91	94	95	96	97	98
1999	1	99	6	69	78	82	87	90	96	79	86	89	93	94	97
1999	1	99	7	38	46	51	56	59	73	40	51	58	60	64	75
1999	1	99	8	1	2	2	3	3	13	1	2	2	3	3	13
1999	1	99	99	45	52	56	60	62	67	53	61	64	66	68	72
1999	6	1	1	0	2	9	15	21	62	0	11	20	33	44	67
1999	6	1	2	0	25	32	42	55	100	0	48	58	69	76	100
1999	6	1	3	0	19	31	40	46	79	9	41	50	56	62	83
1999	6	1	4	0	19	26	37	45	65	0	33	45	51	55	72
1999	6	1	5	16	25	32	38	43	59	30	40	44	48	54	63
1999	6	1	6	12	21	25	30	35	59	16	26	31	37	41	66
1999	6	1	7	0	11	13	16	20	44	0	13	15	18	23	48
1999	6	1	8	0	0	1	1	2	2	0	0	1	1	2	2
1999	6	1	99	9	11	13	15	19	27	11	15	17	19	23	30
1999	6	2	1	1	6	8	11	14	27	6	12	17	20	25	40
1999	6	2	2	16	25	31	35	43	59	30	44	50	55	59	69
1999	6	2	3	30	42	47	55	64	80	51	67	70	74	79	88
1999	6	2	4	26	39	45	51	60	72	42	56	62	68	74	78
1999	6	2	5	28	39	45	49	55	71	43	53	58	61	67	78
1999	6	2	6	17	33	39	45	53	68	24	46	49	55	60	81
1999	6	2	7	0	17	21	27	32	60	0	20	24	31	35	62
1999	6	2	8	0	0	0	2	6	22	0	0	0	2	7	37
1999	6	2	99	23	30	36	39	45	57	38	47	50	53	56	66
1999	6	3	1	0	0	0	0	38	100	0	0	0	27	58	100
1999	6	3	2	10	19	25	31	39	63	35	47	53	56	60	79
1999	6	3	3	31	48	55	60	68	80	68	77	80	83	86	91
1999	6	3	4	55	62	73	77	81	97	74	84	88	91	93	100
1999	6	3	5	59	75	77	82	84	96	71	84	87	89	91	99
1999	6	3	6	65	72	77	84	88	100	65	79	85	87	89	100
1999	6	3	7	0	42	52	57	65	96	0	42	54	59	65	96
1999	6	3	8	0	0	0	1	9	20	0	0	0	1	9	20
1999	6	3	99	52	55	59	63	66	77	65	72	74	77	79	83
1999	6	99	1	3	6	9	12	15	27	7	12	18	22	27	42
1999	6	99	2	17	26	30	34	41	55	36	46	52	56	59	66
1999	6	99	3	31	42	48	54	64	73	55	67	71	74	79	85
1999	6	99	4	27	38	48	56	61	70	40	60	64	69	76	83
1999	6	99	5	30	39	45	52	57	65	47	53	59	63	67	74
1999	6	99	6	17	28	34	39	44	63	22	35	40	47	50	71
1999	6	99	7	5	13	15	19	25	45	5	15	18	21	27	48
1999	6	99	8	0	1	1	1	2	3	0	1	1	1	2	3
1999	6	99	99	17	23	27	30	34	43	24	34	37	39	42	50
1999	99	1	1	0	11	16	21	26	49	2	17	27	37	44	67
1999	99	1	2	22	42	51	61	67	85	33	65	74	78	84	100
1999	99	1	3	29	43	52	60	69	87	42	62	69	75	78	91
1999	99	1	4	21	45	56	62	66	80	47	64	69	73	77	86
1999	99	1	5	41	50	57	60	66	76	58	64	67	71	73	78
1999	99	1	6	34	47	51	55	59	70	41	55	58	61	65	77
1999	99	1	7	19	25	30	33	37	46	20	31	33	36	40	51
1999	99	1	8	0	1	1	1	2	4	0	1	1	1	2	4
1999	99	1	99	22	24	26	29	31	37	24	28	31	35	36	41
1999	99	2	1	5	9	12	14	20	32	10	17	20	23	30	45
1999	99	2	2	29	36	41	46	52	64	42	53	57	60	63	72
1999	99	2	3	46	59	65	71	77	89	71	79	82	84	88	92
1999	99	2	4	49	64	68	71	76	85	71	77	80	83	86	89
1999	99	2	5	58	64	69	71	75	83	72	77	79	80	83	88
1999	99	2	6	54	63	66	71	73	83	62	69	74	77	80	90
1999	99	2	7	25	38	43	50	54	63	32	42	48	54	57	70
1999	99	2	8	0	1	3	4	6	17	0	1	3	4	6	28
1999	99	2	99	39	48	53	55	60	68	53	62	64	66	68	75
1999	99	3	1	0	0	0	0	27	100	0	0	0	21	41	100
1999	99	3	2	8	19	25	31	38	59	31	44	48	51	56	78
1999	99	3	3	29	49	54	59	68	78	59	75	78	82	84	89
1999	99	3	4	65	74	77	81	86	94	80	89	92	93	94	100
1999	99	3	5	75	83	86	89	91	96	82	90	92	94	95	99
1999	99	3	6	73	84	86	90	93	98	77	88	91	93	95	99
1999	99	3	7	32	59	65	70	73	91	32	62	67	71	76	91
